index,w_m_exceso,m_x_infl,infl_prev_c,w_PIB_crec_real,w_r_fisher,w_deficit_rez,poca_prof_c,def_x_poca_prof,w_depreciacion,const
203,50.23120288457878,1167.243506910167,23.23741897227224,-2.61739646282038,4.69422434160911,6.693,0.2507588818309876,1.6783291960948,68.01164671469917,1.0
204,27.88500836841445,791.6175966247828,28.388644757283046,-2.00086100285785,3.6985064073729923,5.441,0.27673266491954474,1.5057024298272428,68.01164671469917,1.0
205,76.2315820926688,2369.3317808180013,31.080711114427473,-9.9004848136464,-13.321735984999595,4.445,0.26996737438299967,1.2000049791324336,46.50520349887246,1.0
206,40.8399097820721,1460.9639398613258,35.77294728752461,10.4418119882506,-4.66705944148178,8.674,0.29179507111242975,2.5310304468292153,34.663827424480466,1.0
207,78.75633626224682,3126.292115334809,39.695753557208704,6.02074537534855,-0.900781216447466,4.333,0.2981063467404267,1.291694800426269,37.5045059215858,1.0
208,78.75633626224682,3646.0379333408655,46.295169460398775,-1.85578803046339,15.386904484142638,3.844,0.28613638864045565,1.0999082779339115,68.01164671469917,1.0
209,78.75633626224682,4516.252589111933,57.34462525114789,-1.34293072157739,-30.753723343003294,5.362,0.27373374329795674,1.467760331563644,68.01164671469917,1.0
221,19.6770966486065,-64.9844476528885,-3.3025424844620357,13.1999999994661,2.5462306933786705,1.976,0.3171599913568517,0.626708142921139,-9.099357488192162,1.0
222,28.6287538614431,-94.36161973454277,-3.296043557859079,13.7000000015467,1.5640621431187274,1.95,0.26972852377236567,0.525970621356113,-14.901493798407714,1.0
223,-4.52136497856635,17.917942200114986,-3.9629497474889694,6.90000000042959,2.2537312525989783,2.334,0.21177215442927966,0.49427620843793874,-10.555954525066005,1.0
224,29.2461238865245,-88.79165665751319,-3.0360145160441245,-12.716771466874244,2.512857125725021,1.757,0.16235223274971766,0.2852528729412539,18.731901064308843,1.0
225,9.6278496132176,-36.036408800968516,-3.7429343258016727,2.2000000002151,6.295784182092112,7.686,0.12795600299220367,0.9834698389980774,2.856498370257765,1.0
226,18.95541668679388,-48.89210454836869,-2.5793210118367655,4.69999999867412,1.3726876368672425,4.979,0.06159815208668673,0.30669719923961325,-0.3103310072447351,1.0
227,12.26681076320564,-38.62399756012754,-3.1486584659788193,7.20000000096486,5.070465499845178,2.875,0.01594749570513576,0.045849050152265314,7.855845330040045,1.0
228,11.4811031009389,-25.248568606201676,-2.199141352901613,3.3,4.5701496107266815,1.493,-0.006275302584194287,-0.009369026758202071,1.9568139804245543,1.0
229,4.73605579908846,-17.364456368194794,-3.666438299045569,3.60000000058993,6.829038631712936,1.593,-0.0677362269088263,-0.1079038094657603,1.536534250070276,1.0
230,7.639885077405749,-33.03405443230957,-4.323894155162716,3.19999999896625,11.571763612268459,1.943,-0.03149890257769028,-0.061202367708452214,14.906363914464317,1.0
231,17.28265023538571,-98.53171290024932,-5.701192326308183,0.199999999825991,10.276993849004068,4.837,-0.057757445231444327,-0.27937276258449617,0.5377162093408439,1.0
232,10.97097087417396,-73.87788354222162,-6.7339421815559355,7.50000000164144,8.721336566615978,5.632,-0.08390172563179932,-0.4725345187582937,0.4637456860393518,1.0
233,2.2459208032186098,-15.242590659120323,-6.786789025363805,5.19999999965324,6.3759645312334134,4.785,-0.12170954571921733,-0.5823801762664549,0.0562551312874859,1.0
234,3.5840879472926206,-22.44423667594745,-6.262189155514885,7.59999999853918,5.54467223351558,1.752,-0.16888456910887228,-0.29588576507874426,-0.5264764557928681,1.0
235,16.16376550081332,-96.92612706580954,-5.996506634603952,-7.19999999920631,6.977910719128144,0.977,-0.2861273328638273,-0.2795464042079593,1.782457415224603,1.0
236,7.30419513638595,-44.637322085972954,-6.111189700232886,5.80000000065645,6.32074376625158,5.403,-0.1847817984553793,-0.9983760570544142,3.018517172320867,1.0
237,3.503866143943501,-16.609218958035747,-4.7402549856949,12.5999999997766,1.4721062608916036,4.584,-0.09838092027144335,-0.4509781385242963,-13.518776276983369,1.0
