fecha,m2,cpi,ip,ff,credito,acciones,vivienda,salario
2023-08,20782.0,306.082,100.8393,5.33,12173.5897,13739.49652173913,309.217,29.06
2023-09,20753.6,307.276,101.0211,5.33,12211.1484,13585.8415,311.332,29.18
2023-10,20737.4,307.696,100.4689,5.33,12259.3932,13199.427727272727,313.228,29.26
2023-11,20749.7,308.148,100.8639,5.33,12267.02,13913.160476190476,314.02,29.37
2023-12,20779.9,308.741,100.6031,5.33,12271.351,14690.492999999999,314.766,29.47
2024-01,20835.5,309.698,99.2223,5.33,12299.2745,15081.388095238097,315.754,29.61
2024-02,20921.7,310.967,100.285,5.33,12337.1381,15808.935000000001,316.987,29.66
2024-03,20965.9,312.345,100.4575,5.33,12342.3642,16216.295500000002,318.121,29.78
2024-04,20955.4,313.023,100.2434,5.33,12352.0734,15950.863636363636,319.144,29.85
2024-05,21021.6,313.175,100.863,5.33,12387.1446,16536.317272727272,319.994,29.97
2024-06,21070.7,313.044,100.894,5.33,12412.8512,17495.89157894737,320.737,30.07
2024-07,21098.9,313.569,99.9757,5.33,12440.0621,17963.29090909091,321.682,30.16
2024-08,21192.0,314.062,100.4309,5.33,12468.9388,17268.268636363635,322.557,30.27
2024-09,21275.6,314.732,99.8084,5.13,12495.0071,17599.23,323.558,30.39
2024-10,21336.6,315.631,99.4695,4.83,12534.0848,18316.11565217391,324.501,30.48
2024-11,21454.7,316.528,99.2925,4.64,12561.2835,18961.4,325.844,30.56
2024-12,21487.6,317.604,100.3273,4.48,12599.5777,19734.56380952381,327.471,30.66
2025-01,21539.3,318.961,100.0647,4.33,12627.5167,19565.044,328.925,30.79
2025-02,21607.2,319.679,101.0993,4.33,12674.0672,19547.281052631577,329.555,30.89
2025-03,21684.1,319.785,101.0404,4.33,12726.2997,17828.02619047619,329.031,31.02
2025-04,21770.8,320.302,101.1279,4.33,12796.2456,16678.459523809524,328.172,31.09
2025-05,21836.1,320.62,100.9655,4.33,12848.8973,18642.368095238093,327.504,31.2
2025-06,21942.6,321.435,101.4785,4.33,12905.5699,19673.3005,326.912,31.31
2025-07,22025.6,322.169,101.894,4.33,12978.9021,20784.895454545454,326.992,31.39
2025-08,22092.6,323.291,101.6247,4.33,13042.2069,21383.586666666666,327.38,31.49
2025-09,22176.1,324.245,101.668,4.22,13099.5445,22188.588095238094,327.829,31.56
2025-10,22249.8,,101.2195,4.09,13168.9044,23003.125652173912,328.822,31.7
2025-11,22279.8,325.063,101.0344,3.88,13244.4526,23023.62263157895,330.099,31.79
2025-12,22355.3,326.031,101.4941,3.72,13315.6509,23377.327272727274,331.288,31.83
2026-01,22413.4,326.588,101.0388,3.64,13417.9462,23520.722,332.05,31.94
2026-02,22598.7,327.46,101.9053,3.64,13532.4529,22892.923157894737,332.192,32.04
2026-03,22640.3,330.293,101.7336,3.64,13622.8139,22130.03818181818,331.58,32.12
2026-04,22756.6,332.407,102.5783,3.64,13725.0468,23677.053333333333,331.373,32.23
2026-05,23013.7,333.979,102.6396,3.63,13794.6892,26155.7745,331.45,32.31
2026-06,23114.9,332.568,102.842,3.63,13859.2491,26074.847142857143,331.893,32.38
2026-07,23217.9,332.813,103.0454,3.63,13902.9743,25623.679999999997,,32.42
2026-08,23342.8,334.131,103.0682,3.63,14004.9459,26388.689047619046,,32.53
2026-09,,,,,,26396.785333333337,,
