iso3,anio,share_local,fx_share
GUY,2004,0.33799999999999997,0.662
GUY,2005,0.41200000000000003,0.588
GUY,2006,0.398,0.602
GUY,2007,0.493,0.507
GUY,2008,0.481,0.519
GUY,2009,0.473,0.527
GUY,2010,0.46299999999999997,0.537
GUY,2011,0.42200000000000004,0.578
GUY,2012,0.363,0.637
GUY,2013,0.385,0.615
GUY,2014,0.33299999999999996,0.667
GUY,2015,0.44399999999999995,0.556
GUY,2016,0.484,0.516
GUY,2017,0.45999999999999996,0.54
GUY,2018,0.479,0.521
GUY,2019,0.45899999999999996,0.541
GUY,2020,0.5569999999999999,0.44300000000000006
GUY,2021,0.605,0.395
GUY,2022,0.603,0.397
GUY,2023,0.632,0.368
GUY,2024,0.645,0.355
HND,1990,0.6699999999999999,0.33000000000000007
HND,1991,0.589,0.41100000000000003
HND,1992,0.486,0.514
HND,1993,0.353,0.647
HND,1994,0.05500000000000005,0.945
HND,1995,0.0,1.0
HND,1996,0.0,1.0
HND,1997,0.15400000000000003,0.846
HND,1998,0.14,0.86
HND,1999,0.123,0.877
HND,2000,0.08599999999999997,0.914
HND,2001,0.15300000000000002,0.847
HND,2002,0.040000000000000036,0.96
HND,2003,0.07699999999999996,0.923
HND,2004,0.05300000000000005,0.947
HND,2005,0.05700000000000005,0.943
HND,2006,0.10099999999999998,0.899
HND,2007,0.135,0.865
HND,2008,0.16700000000000004,0.833
HND,2009,0.279,0.721
HND,2010,0.30800000000000005,0.692
HND,2011,0.355,0.645
HND,2012,0.34299999999999997,0.657
HND,2013,0.19199999999999995,0.808
HND,2014,0.242,0.758
HND,2015,0.252,0.748
HND,2016,0.281,0.719
HND,2017,0.259,0.741
HND,2018,0.276,0.724
HND,2019,0.28900000000000003,0.711
HND,2020,0.30000000000000004,0.7
HND,2021,0.35,0.65
HND,2022,0.28200000000000003,0.718
HND,2023,0.28,0.72
HND,2024,0.275,0.725
HND,2025,0.279,0.721
HTI,1989,0.579,0.42100000000000004
HTI,1990,0.5780000000000001,0.42199999999999993
HTI,1991,0.43200000000000005,0.568
HTI,1992,0.45999999999999996,0.54
HTI,1993,0.487,0.513
HTI,1994,0.579,0.42100000000000004
HTI,1995,0.43300000000000005,0.567
HTI,1996,0.476,0.524
HTI,1997,0.43799999999999994,0.562
HTI,1998,0.44399999999999995,0.556
HTI,1999,0.41300000000000003,0.587
HTI,2000,0.509,0.491
HTI,2001,0.43000000000000005,0.57
HTI,2002,0.352,0.648
HTI,2003,0.385,0.615
HTI,2004,0.44499999999999995,0.555
HTI,2005,0.40700000000000003,0.593
HTI,2006,0.542,0.45799999999999996
HTI,2007,0.43300000000000005,0.567
HTI,2008,0.495,0.505
HTI,2009,0.527,0.473
HTI,2010,0.74,0.26
HTI,2011,0.795,0.20499999999999996
HTI,2012,0.7050000000000001,0.29499999999999993
HTI,2013,0.634,0.366
HTI,2014,0.43999999999999995,0.56
HTI,2015,0.395,0.605
HTI,2016,0.376,0.624
HTI,2017,0.43700000000000006,0.563
HTI,2018,0.43400000000000005,0.566
HTI,2019,0.44999999999999996,0.55
HTI,2020,0.5840000000000001,0.4159999999999999
HTI,2021,0.5900000000000001,0.4099999999999999
HTI,2022,0.563,0.43700000000000006
HTI,2023,0.637,0.363
HTI,2024,0.9390000000000001,0.06099999999999994
HUN,1989,0.22799999999999998,0.772
HUN,1990,0.247,0.753
HUN,1991,0.29400000000000004,0.706
HUN,1992,0.387,0.613
HUN,1993,0.397,0.603
HUN,1994,0.38,0.62
HUN,1995,0.9299999999999999,0.07000000000000006
HUN,1996,0.935,0.06499999999999995
HUN,1997,0.589,0.41100000000000003
HUN,1998,0.606,0.394
HUN,1999,0.624,0.376
HUN,2000,0.642,0.358
HUN,2001,0.6990000000000001,0.30099999999999993
HUN,2002,0.754,0.246
HUN,2003,0.759,0.241
HUN,2004,0.741,0.259
HUN,2005,0.718,0.28200000000000003
HUN,2006,0.72,0.28
HUN,2007,0.692,0.30800000000000005
HUN,2008,0.605,0.395
HUN,2009,0.546,0.45399999999999996
HUN,2010,0.538,0.46199999999999997
HUN,2011,0.491,0.509
HUN,2012,0.577,0.42300000000000004
HUN,2013,0.5880000000000001,0.4119999999999999
HUN,2014,0.61,0.39
HUN,2015,0.643,0.357
HUN,2016,0.7110000000000001,0.2889999999999999
HUN,2017,0.762,0.238
HUN,2018,0.794,0.20599999999999996
HUN,2019,0.823,0.17700000000000005
HUN,2020,0.8,0.19999999999999996
HUN,2021,0.794,0.20599999999999996
HUN,2022,0.736,0.264
HUN,2023,0.722,0.278
HUN,2024,0.6859999999999999,0.31400000000000006
HUN,2025,0.694,0.30600000000000005
IDN,1989,0.245,0.755
IDN,1990,0.20999999999999996,0.79
IDN,1991,0.19899999999999995,0.801
IDN,1992,0.236,0.764
IDN,1993,0.241,0.759
IDN,1994,0.21399999999999997,0.786
IDN,1995,0.20199999999999996,0.798
IDN,1996,0.22099999999999997,0.779
IDN,1998,0.4,0.6
IDN,1999,0.589,0.41100000000000003
IDN,2000,0.544,0.45599999999999996
IDN,2001,0.526,0.474
IDN,2002,0.554,0.44599999999999995
IDN,2003,0.5329999999999999,0.4670000000000001
IDN,2004,0.519,0.481
IDN,2005,0.471,0.529
IDN,2006,0.486,0.514
IDN,2007,0.47,0.53
IDN,2008,0.42100000000000004,0.579
IDN,2009,0.45399999999999996,0.546
IDN,2010,0.5369999999999999,0.4630000000000001
IDN,2011,0.5489999999999999,0.45100000000000007
IDN,2012,0.556,0.44399999999999995
IDN,2013,0.534,0.46599999999999997
IDN,2014,0.567,0.43300000000000005
IDN,2015,0.5640000000000001,0.43599999999999994
IDN,2016,0.5820000000000001,0.4179999999999999
IDN,2017,0.596,0.404
IDN,2018,0.5840000000000001,0.4159999999999999
IDN,2019,0.621,0.379
IDN,2020,0.6639999999999999,0.3360000000000001
IDN,2021,0.6990000000000001,0.30099999999999993
IDN,2022,0.704,0.29600000000000004
IDN,2023,0.714,0.28600000000000003
IDN,2024,0.712,0.28800000000000003
IDN,2025,0.7050000000000001,0.29499999999999993
IRN,1989,0.999,0.0010000000000000009
IRN,1990,1.0,0.0
IRN,1991,0.999,0.0010000000000000009
IRN,1992,0.999,0.0010000000000000009
IRN,1993,0.861,0.139
IRN,1994,0.733,0.267
IRN,1995,0.759,0.241
IRN,1996,0.887,0.11299999999999999
IRN,1997,0.943,0.05700000000000005
IRN,1998,0.952,0.04800000000000004
IRN,1999,0.974,0.026000000000000023
IRN,2000,0.991,0.009000000000000008
IRN,2001,0.993,0.007000000000000006
IRN,2002,0.986,0.014000000000000012
IRN,2003,0.989,0.01100000000000001
IRN,2004,0.991,0.009000000000000008
IRN,2005,0.992,0.008000000000000007
IRN,2006,0.989,0.01100000000000001
IRN,2007,0.989,0.01100000000000001
IRN,2008,0.986,0.014000000000000012
IRN,2009,0.986,0.014000000000000012
IRN,2010,0.99,0.010000000000000009
IRN,2011,0.99,0.010000000000000009
IRN,2012,0.988,0.01200000000000001
IRN,2013,0.989,0.01100000000000001
IRN,2014,0.992,0.008000000000000007
IRN,2015,0.997,0.0030000000000000027
IRN,2016,0.998,0.0020000000000000018
IRN,2017,0.999,0.0010000000000000009
IRN,2018,0.999,0.0010000000000000009
IRN,2019,0.999,0.0010000000000000009
IRN,2020,0.999,0.0010000000000000009
IRN,2021,0.999,0.0010000000000000009
IRN,2022,0.999,0.0010000000000000009
IRN,2023,0.999,0.0010000000000000009
IRN,2024,0.999,0.0010000000000000009
IRQ,2015,0.865,0.135
IRQ,2016,0.861,0.139
IRQ,2017,0.8160000000000001,0.18399999999999994
IRQ,2018,0.8029999999999999,0.19700000000000006
IRQ,2019,0.793,0.20699999999999996
IRQ,2020,0.81,0.18999999999999995
IRQ,2021,0.839,0.16100000000000003
IRQ,2022,0.856,0.14400000000000002
IRQ,2023,0.877,0.123
IRQ,2024,0.912,0.08799999999999997
JAM,1989,0.52,0.48
JAM,1990,0.469,0.531
JAM,1991,0.32599999999999996,0.674
JAM,1992,0.33499999999999996,0.665
JAM,1993,0.35,0.65
JAM,1994,0.33199999999999996,0.668
JAM,1995,0.33499999999999996,0.665
JAM,1996,0.499,0.501
JAM,1997,0.598,0.402
JAM,1998,0.596,0.404
JAM,1999,0.645,0.355
JAM,2000,0.5920000000000001,0.4079999999999999
JAM,2001,0.613,0.387
JAM,2002,0.636,0.364
JAM,2003,0.654,0.346
JAM,2004,0.631,0.369
JAM,2005,0.6679999999999999,0.3320000000000001
JAM,2006,0.643,0.357
JAM,2007,0.64,0.36
JAM,2008,0.648,0.352
JAM,2009,0.679,0.32099999999999995
JAM,2010,0.6719999999999999,0.32800000000000007
JAM,2011,0.6839999999999999,0.31600000000000006
JAM,2012,0.782,0.21799999999999997
JAM,2013,0.7170000000000001,0.2829999999999999
JAM,2014,0.6819999999999999,0.31800000000000006
JAM,2015,0.5469999999999999,0.45300000000000007
JAM,2016,0.525,0.475
JAM,2017,0.46299999999999997,0.537
JAM,2018,0.486,0.514
JAM,2019,0.5,0.5
JAM,2020,0.498,0.502
JAM,2021,0.487,0.513
JAM,2022,0.496,0.504
JAM,2023,0.486,0.514
JAM,2024,0.482,0.518
JOR,1989,0.46299999999999997,0.537
JOR,1990,0.524,0.476
JOR,1991,0.44999999999999996,0.55
JOR,1992,0.40700000000000003,0.593
JOR,1993,0.356,0.644
JOR,1994,0.369,0.631
JOR,1995,0.34099999999999997,0.659
JOR,1996,0.36,0.64
JOR,1997,0.357,0.643
JOR,1998,0.379,0.621
JOR,1999,0.35,0.65
JOR,2000,0.357,0.643
JOR,2001,0.30300000000000005,0.697
JOR,2002,0.30500000000000005,0.695
JOR,2003,0.30200000000000005,0.698
JOR,2004,0.30300000000000005,0.697
JOR,2005,0.34099999999999997,0.659
JOR,2006,0.33799999999999997,0.662
JOR,2007,0.388,0.612
JOR,2008,0.608,0.392
JOR,2009,0.649,0.351
JOR,2010,0.654,0.346
JOR,2011,0.712,0.28800000000000003
JOR,2012,0.754,0.246
JOR,2013,0.724,0.276
JOR,2014,0.6970000000000001,0.30299999999999994
JOR,2015,0.6699999999999999,0.33000000000000007
JOR,2016,0.632,0.368
JOR,2017,0.5740000000000001,0.42599999999999993
JOR,2018,0.577,0.42300000000000004
JOR,2019,0.612,0.388
JOR,2020,0.619,0.381
JOR,2021,0.659,0.34099999999999997
JOR,2022,0.6699999999999999,0.33000000000000007
JOR,2023,0.639,0.361
JOR,2024,0.624,0.376
JOR,2025,0.617,0.383
KEN,1989,0.358,0.642
KEN,1990,0.369,0.631
KEN,1991,0.362,0.638
KEN,1992,0.27,0.73
KEN,1993,0.237,0.763
KEN,1994,0.477,0.523
KEN,1995,0.347,0.653
KEN,1996,0.365,0.635
KEN,1997,0.32099999999999995,0.679
KEN,1998,0.31899999999999995,0.681
KEN,1999,0.31100000000000005,0.689
KEN,2000,0.40900000000000003,0.591
KEN,2001,0.44099999999999995,0.559
KEN,2002,0.42200000000000004,0.578
KEN,2009,0.5589999999999999,0.44100000000000006
KEN,2010,0.494,0.506
KEN,2011,0.497,0.503
KEN,2014,0.5409999999999999,0.4590000000000001
KEN,2015,0.491,0.509
KEN,2017,0.477,0.523
KEN,2019,0.518,0.482
KEN,2020,0.483,0.517
KEN,2021,0.46199999999999997,0.538
KEN,2022,0.388,0.612
KEN,2023,0.43999999999999995,0.56
KEN,2024,0.5369999999999999,0.4630000000000001
KEN,2025,0.5469999999999999,0.45300000000000007
KGZ,1994,0.31499999999999995,0.685
KGZ,1995,0.41300000000000003,0.587
KGZ,1996,0.44899999999999995,0.551
KGZ,1997,0.522,0.478
KGZ,1998,0.26,0.74
KGZ,1999,0.28700000000000003,0.713
KGZ,2000,0.405,0.595
KGZ,2001,0.33799999999999997,0.662
KGZ,2002,0.277,0.723
KGZ,2003,0.279,0.721
KGZ,2004,0.21199999999999997,0.788
KGZ,2005,0.20899999999999996,0.791
KGZ,2006,0.16800000000000004,0.832
KGZ,2007,0.18100000000000005,0.819
KGZ,2008,0.16100000000000003,0.839
KGZ,2009,0.131,0.869
KGZ,2010,0.124,0.876
KGZ,2011,0.14700000000000002,0.853
KGZ,2012,0.138,0.862
KGZ,2013,0.13,0.87
KGZ,2014,0.05800000000000005,0.942
KGZ,2015,0.05400000000000005,0.946
KGZ,2016,0.06699999999999995,0.933
KGZ,2017,0.08799999999999997,0.912
KGZ,2018,0.132,0.868
KGZ,2019,0.15000000000000002,0.85
KGZ,2020,0.134,0.866
KGZ,2021,0.16600000000000004,0.834
KGZ,2022,0.18799999999999994,0.812
KGZ,2023,0.25,0.75
KGZ,2024,0.30300000000000005,0.697
KGZ,2025,0.395,0.605
KHM,1995,0.0,1.0
KHM,1996,0.0,1.0
KHM,1997,0.0,1.0
KHM,1998,0.0,1.0
KHM,1999,0.0,1.0
KHM,2000,0.0,1.0
KHM,2001,0.03200000000000003,0.968
KHM,2002,0.03400000000000003,0.966
KHM,2003,0.03400000000000003,0.966
KHM,2004,0.03300000000000003,0.967
KHM,2005,0.028000000000000025,0.972
KHM,2006,0.02400000000000002,0.976
KHM,2007,0.136,0.864
KHM,2008,0.08499999999999996,0.915
KHM,2009,0.06599999999999995,0.934
KHM,2010,0.08299999999999996,0.917
KHM,2011,0.09699999999999998,0.903
KHM,2012,0.04200000000000004,0.958
KHM,2013,0.015000000000000013,0.985
KHM,2014,0.013000000000000012,0.987
KHM,2015,0.013000000000000012,0.987
KHM,2016,0.013000000000000012,0.987
KHM,2017,0.0,1.0
KHM,2018,0.0,1.0
KHM,2019,0.0,1.0
KHM,2020,0.0,1.0
KHM,2021,0.0,1.0
KHM,2022,0.0020000000000000018,0.998
KHM,2023,0.0050000000000000044,0.995
KHM,2024,0.010000000000000009,0.99
KHM,2025,0.014000000000000012,0.986
KNA,1996,0.631,0.369
KNA,1997,0.542,0.45799999999999996
KNA,1998,0.607,0.393
KNA,1999,0.645,0.355
KNA,2000,0.641,0.359
KNA,2001,0.567,0.43300000000000005
KNA,2002,0.548,0.45199999999999996
KNA,2003,0.53,0.47
KNA,2004,0.6,0.4
KNA,2005,0.593,0.40700000000000003
KNA,2006,0.685,0.31499999999999995
KNA,2007,0.7110000000000001,0.2889999999999999
KNA,2008,0.745,0.255
KNA,2009,0.777,0.22299999999999998
KNA,2010,0.8109999999999999,0.18900000000000006
KWT,2014,0.742,0.258
KWT,2015,0.608,0.392
KWT,2016,0.7969999999999999,0.20300000000000007
KWT,2017,0.631,0.369
KWT,2018,0.538,0.46199999999999997
KWT,2019,0.397,0.603
KWT,2020,0.28300000000000003,0.717
KWT,2021,0.255,0.745
KWT,2022,0.17700000000000005,0.823
KWT,2023,0.15600000000000003,0.844
KWT,2024,0.12,0.88
KWT,2025,1.0,0.0
LAO,1989,0.366,0.634
LAO,1990,0.485,0.515
LAO,1991,0.471,0.529
LAO,1992,0.479,0.521
LAO,1993,0.478,0.522
LAO,1994,0.489,0.511
LAO,1995,0.397,0.603
LAO,1996,0.02100000000000002,0.979
LAO,1997,0.008000000000000007,0.992
LAO,1998,0.01200000000000001,0.988
LAO,1999,0.01100000000000001,0.989
LAO,2000,0.008000000000000007,0.992
LAO,2001,0.009000000000000008,0.991
LAO,2002,0.01100000000000001,0.989
LAO,2003,0.031000000000000028,0.969
LAO,2004,0.02400000000000002,0.976
LAO,2005,0.040000000000000036,0.96
LAO,2006,0.05500000000000005,0.945
LAO,2007,0.06499999999999995,0.935
LAO,2008,0.07799999999999996,0.922
LAO,2009,0.05800000000000005,0.942
LAO,2010,0.08499999999999996,0.915
LAO,2011,0.0,1.0
LAO,2012,0.09899999999999998,0.901
LAO,2013,0.16200000000000003,0.838
LAO,2014,0.246,0.754
LAO,2015,0.15100000000000002,0.849
LAO,2016,0.16000000000000003,0.84
LAO,2017,0.133,0.867
LAO,2018,0.127,0.873
LAO,2019,0.19999999999999996,0.8
LAO,2020,0.22499999999999998,0.775
LAO,2021,0.32599999999999996,0.674
LAO,2022,0.40700000000000003,0.593
LAO,2023,0.40800000000000003,0.592
LAO,2024,0.396,0.604
LBN,1989,0.895,0.10499999999999998
LBN,1990,0.92,0.07999999999999996
LBN,1991,0.949,0.051000000000000045
LBN,1992,0.92,0.07999999999999996
LBN,1993,0.924,0.07599999999999996
LBN,1994,0.955,0.04500000000000004
LBN,1995,0.952,0.04800000000000004
LBN,1996,0.951,0.049000000000000044
LBN,1997,0.951,0.049000000000000044
LBN,1998,0.942,0.05800000000000005
LBN,1999,0.946,0.05400000000000005
LBN,2000,0.949,0.051000000000000045
LBN,2001,0.952,0.04800000000000004
LBN,2002,0.951,0.049000000000000044
LBN,2003,0.9299999999999999,0.07000000000000006
LBN,2004,0.9319999999999999,0.06800000000000006
LBN,2005,0.942,0.05800000000000005
LBN,2006,0.9410000000000001,0.05899999999999994
LBN,2007,0.94,0.06000000000000005
LBN,2008,0.946,0.05400000000000005
LBN,2009,0.952,0.04800000000000004
LBN,2010,0.955,0.04500000000000004
LBN,2011,0.958,0.04200000000000004
LBN,2012,0.961,0.039000000000000035
LBN,2013,0.5880000000000001,0.4119999999999999
LBN,2014,0.615,0.385
LBN,2015,0.615,0.385
LBN,2016,0.625,0.375
LBN,2017,0.618,0.382
LBN,2018,0.607,0.393
LBN,2019,0.632,0.368
LBN,2020,0.623,0.377
LBN,2021,0.616,0.384
LBN,2022,0.594,0.406
LBN,2023,0.124,0.876
LBR,2008,0.786,0.21399999999999997
LBR,2009,0.714,0.28600000000000003
LBR,2010,0.64,0.36
LBR,2011,0.646,0.354
LBR,2012,0.62,0.38
LBR,2013,0.634,0.366
LBR,2014,0.606,0.394
LBR,2015,0.486,0.514
LBR,2016,0.44199999999999995,0.558
LBR,2017,0.41700000000000004,0.583
LBR,2018,0.44699999999999995,0.553
LBR,2019,0.45099999999999996,0.549
LBR,2020,0.469,0.531
LBR,2021,0.45599999999999996,0.544
LBR,2022,0.486,0.514
LBR,2023,0.503,0.497
LBR,2024,0.483,0.517
LCA,1989,0.8,0.19999999999999996
LCA,1990,0.774,0.22599999999999998
LCA,1991,0.795,0.20499999999999996
LCA,1992,0.764,0.236
LCA,1993,0.745,0.255
LCA,1994,0.724,0.276
LCA,1995,0.69,0.31000000000000005
LCA,1996,0.656,0.344
LCA,1997,0.692,0.30800000000000005
LCA,1998,0.723,0.277
LCA,1999,0.728,0.272
LCA,2000,0.6719999999999999,0.32800000000000007
LCA,2001,0.683,0.31699999999999995
LCA,2002,0.646,0.354
LCA,2003,0.601,0.399
LCA,2004,0.614,0.386
LCA,2005,0.6579999999999999,0.3420000000000001
LCA,2006,0.65,0.35
LCA,2007,0.593,0.40700000000000003
LCA,2008,0.5680000000000001,0.43199999999999994
LCA,2009,0.7,0.30000000000000004
LCA,2010,0.7030000000000001,0.29699999999999993
LCA,2011,0.724,0.276
LCA,2012,0.567,0.43300000000000005
LCA,2013,0.616,0.384
LCA,2014,0.596,0.404
LCA,2015,0.618,0.382
LCA,2016,0.629,0.371
LCA,2017,0.642,0.358
LCA,2018,0.6619999999999999,0.3380000000000001
LCA,2019,0.641,0.359
LCA,2020,0.633,0.367
LCA,2021,0.5720000000000001,0.42799999999999994
LCA,2022,0.55,0.44999999999999996
LCA,2023,0.493,0.507
LCA,2024,0.472,0.528
LCA,2025,0.46499999999999997,0.535
LKA,1989,0.381,0.619
LKA,1990,0.36,0.64
LKA,1992,0.344,0.656
LKA,1993,0.365,0.635
LKA,1994,0.37,0.63
LKA,1995,0.377,0.623
LKA,1996,0.42500000000000004,0.575
LKA,1997,0.403,0.597
LKA,1998,0.377,0.623
LKA,1999,0.398,0.602
LKA,2000,0.44399999999999995,0.556
LKA,2001,0.513,0.487
LKA,2002,0.5529999999999999,0.44700000000000006
LKA,2003,0.49,0.51
LKA,2004,0.485,0.515
LKA,2005,0.528,0.472
LKA,2006,0.546,0.45399999999999996
LKA,2007,0.517,0.483
LKA,2008,0.544,0.45599999999999996
LKA,2009,0.5680000000000001,0.43199999999999994
LKA,2010,0.636,0.364
LKA,2011,0.62,0.38
LKA,2012,0.5489999999999999,0.45100000000000007
LKA,2013,0.621,0.379
LKA,2014,0.627,0.373
LKA,2015,0.522,0.478
LKA,2016,0.521,0.479
LKA,2017,0.487,0.513
LKA,2018,0.43700000000000006,0.563
LKA,2019,0.44399999999999995,0.556
LKA,2020,0.506,0.494
LKA,2021,0.5529999999999999,0.44700000000000006
LKA,2022,0.47,0.53
LKA,2023,0.546,0.45399999999999996
LKA,2024,0.629,0.371
LSO,1989,0.538,0.46199999999999997
LSO,1990,0.474,0.526
LSO,1991,0.52,0.48
LSO,1992,0.30500000000000005,0.695
LSO,1993,0.28400000000000003,0.716
LSO,1994,0.21699999999999997,0.783
LSO,1995,0.19199999999999995,0.808
LSO,1996,0.17400000000000004,0.826
LSO,1997,0.21199999999999997,0.788
LSO,1998,0.257,0.743
LSO,1999,0.29900000000000004,0.701
LSO,2000,0.262,0.738
LSO,2001,0.263,0.737
LSO,2002,0.277,0.723
LSO,2003,0.22199999999999998,0.778
LSO,2004,0.237,0.763
LSO,2005,0.19099999999999995,0.809
LSO,2006,0.22699999999999998,0.773
LSO,2007,0.31699999999999995,0.683
LSO,2008,0.14,0.86
LSO,2009,0.122,0.878
LSO,2010,0.19299999999999995,0.807
LSO,2011,0.15200000000000002,0.848
LSO,2012,0.23199999999999998,0.768
LSO,2013,0.17800000000000005,0.822
LSO,2014,0.22199999999999998,0.778
LSO,2015,0.136,0.864
LSO,2016,0.17600000000000005,0.824
LSO,2017,0.21199999999999997,0.788
LSO,2018,0.29200000000000004,0.708
LSO,2019,0.403,0.597
LSO,2020,0.21699999999999997,0.783
LSO,2021,0.20699999999999996,0.793
LSO,2022,0.22699999999999998,0.773
LSO,2023,0.278,0.722
LSO,2024,0.18899999999999995,0.811
LSO,2025,0.19599999999999995,0.804
MAR,1989,0.43600000000000005,0.564
MAR,1990,0.392,0.608
MAR,1991,0.571,0.42900000000000005
MAR,1992,0.511,0.489
MAR,1993,0.529,0.471
MAR,1994,0.573,0.42700000000000005
MAR,1995,0.587,0.41300000000000003
MAR,1996,0.46499999999999997,0.535
MAR,1997,0.479,0.521
MAR,1998,0.518,0.482
MAR,1999,0.523,0.477
MAR,2000,0.5569999999999999,0.44300000000000006
MAR,2001,0.581,0.41900000000000004
MAR,2002,0.675,0.32499999999999996
MAR,2003,0.738,0.262
MAR,2004,0.763,0.237
MAR,2005,0.784,0.21599999999999997
MAR,2006,0.7969999999999999,0.20300000000000007
MAR,2007,0.787,0.21299999999999997
MAR,2008,0.766,0.23399999999999999
MAR,2009,0.772,0.22799999999999998
MAR,2010,0.752,0.248
MAR,2011,0.763,0.237
MAR,2012,0.759,0.241
MAR,2013,0.763,0.237
MAR,2014,0.756,0.244
MAR,2015,0.772,0.22799999999999998
MAR,2016,0.777,0.22299999999999998
MAR,2017,0.778,0.22199999999999998
MAR,2018,0.793,0.20699999999999996
MAR,2019,0.781,0.21899999999999997
MAR,2020,0.754,0.246
MAR,2021,0.761,0.239
MAR,2022,0.753,0.247
MAR,2023,0.743,0.257
MAR,2024,0.744,0.256
MAR,2025,0.732,0.268
MDA,1995,0.6799999999999999,0.32000000000000006
MDA,1996,0.706,0.29400000000000004
MDA,1997,0.626,0.374
MDA,1998,0.627,0.373
MDA,1999,0.627,0.373
MDA,2000,0.365,0.635
MDA,2001,0.43400000000000005,0.566
MDA,2002,0.43000000000000005,0.57
MDA,2003,0.44499999999999995,0.555
MDA,2004,0.43100000000000005,0.569
MDA,2005,0.42300000000000004,0.577
MDA,2006,0.402,0.598
MDA,2007,0.42300000000000004,0.577
MDA,2008,0.41500000000000004,0.585
MDA,2009,0.354,0.646
MDA,2010,0.32099999999999995,0.679
MDA,2011,0.34199999999999997,0.658
MDA,2012,0.32199999999999995,0.678
MDA,2013,0.31499999999999995,0.685
MDA,2014,0.28400000000000003,0.716
MDA,2015,0.237,0.763
MDA,2016,0.44899999999999995,0.551
MDA,2017,0.45899999999999996,0.541
MDA,2018,0.46599999999999997,0.534
MDA,2019,0.46399999999999997,0.536
MDA,2020,0.45199999999999996,0.548
MDA,2021,0.473,0.527
MDA,2022,0.397,0.603
MDA,2023,0.40900000000000003,0.591
MDA,2024,0.387,0.613
MDA,2025,0.41300000000000003,0.587
MDG,1989,0.386,0.614
MDG,1990,0.34099999999999997,0.659
MDG,1991,0.29600000000000004,0.704
MDG,1992,0.28400000000000003,0.716
MDG,1993,0.33699999999999997,0.663
MDG,1994,0.0,1.0
MDG,1995,0.32399999999999995,0.676
MDG,1996,0.33699999999999997,0.663
MDG,1997,0.05600000000000005,0.944
MDG,1998,0.23299999999999998,0.767
MDG,1999,0.07199999999999995,0.928
MDG,2000,0.09299999999999997,0.907
MDG,2001,0.22399999999999998,0.776
MDG,2002,0.235,0.765
MDG,2003,0.24,0.76
MDG,2004,0.17700000000000005,0.823
MDG,2005,0.22899999999999998,0.771
MDG,2006,0.43700000000000006,0.563
MDG,2007,0.42700000000000005,0.573
MDG,2008,0.42600000000000005,0.574
MDG,2009,0.44299999999999995,0.557
MDG,2010,0.362,0.638
MDG,2011,0.20299999999999996,0.797
MDG,2012,0.15800000000000003,0.842
MDG,2013,0.21899999999999997,0.781
MDG,2014,0.25,0.75
MDG,2015,0.242,0.758
MDG,2016,0.261,0.739
MDG,2017,0.268,0.732
MDG,2018,0.256,0.744
MDG,2019,0.237,0.763
MDG,2020,0.235,0.765
MDG,2021,0.20999999999999996,0.79
MDG,2022,0.16100000000000003,0.839
MDG,2023,0.18500000000000005,0.815
MDG,2024,0.16800000000000004,0.832
MDG,2025,0.134,0.866
MDV,1989,0.387,0.613
MDV,1990,0.381,0.619
MDV,1991,0.384,0.616
MDV,1992,0.42900000000000005,0.571
MDV,1993,0.5369999999999999,0.4630000000000001
MDV,1994,0.505,0.495
MDV,1995,0.46199999999999997,0.538
MDV,1996,0.42700000000000005,0.573
MDV,1997,0.405,0.595
MDV,1998,0.41800000000000004,0.582
MDV,1999,0.41600000000000004,0.584
MDV,2000,0.485,0.515
MDV,2001,0.502,0.498
MDV,2002,0.44699999999999995,0.553
MDV,2003,0.42900000000000005,0.571
MDV,2004,0.368,0.632
MDV,2005,0.49,0.51
MDV,2006,0.46099999999999997,0.539
MDV,2007,0.43600000000000005,0.564
MDV,2008,0.508,0.492
MDV,2009,0.546,0.45399999999999996
MDV,2010,0.556,0.44399999999999995
MDV,2011,0.517,0.483
MDV,2012,0.571,0.42900000000000005
MDV,2013,0.599,0.401
MDV,2014,0.653,0.347
MDV,2015,0.675,0.32499999999999996
MDV,2016,0.6639999999999999,0.3360000000000001
MDV,2017,0.6,0.4
MDV,2018,0.552,0.44799999999999995
MDV,2019,0.536,0.46399999999999997
MDV,2020,0.52,0.48
MDV,2021,0.651,0.349
MDV,2022,0.688,0.31200000000000006
MDV,2023,0.6950000000000001,0.30499999999999994
MDV,2024,0.71,0.29000000000000004
MEX,1989,0.5640000000000001,0.43599999999999994
MEX,1990,0.605,0.395
MEX,1991,0.604,0.396
MEX,1992,0.613,0.387
MEX,1993,0.609,0.391
MEX,1994,0.575,0.42500000000000004
MEX,1995,0.44699999999999995,0.553
MEX,1996,0.44499999999999995,0.555
MEX,1997,0.518,0.482
MEX,1998,0.52,0.48
MEX,1999,0.5680000000000001,0.43199999999999994
MEX,2000,0.631,0.369
MEX,2001,0.663,0.33699999999999997
MEX,2002,0.598,0.402
MEX,2003,0.604,0.396
MEX,2004,0.593,0.40700000000000003
MEX,2005,0.622,0.378
MEX,2006,0.733,0.267
MEX,2007,0.721,0.279
MEX,2008,0.821,0.17900000000000005
MEX,2009,0.8220000000000001,0.17799999999999994
MEX,2010,0.819,0.18100000000000005
MEX,2011,0.8069999999999999,0.19300000000000006
MEX,2012,0.8200000000000001,0.17999999999999994
