mes,bienes_capital,materiales,consumo_durable,consumo_no_durable,productos_finales,produccion_total,viviendas_iniciadas,permisos,tasa_politica,tasa_10y,tips_10y,breakeven_10y,exp_infl_1y,hipotecaria_30y,ipc,M2,credito_consumo,ratio,ln_ratio,d_ratio,ratio_alt,d_ratio_alt,infl_anual,r_tips,r_exante,r_hipo,r_expost,d_prod,d_covid,d_crisis,ln_ratio_alt,c_hp,t_hp,c_ham,c_det,t_det,c_hp_alt,c_ham_alt
1985-09,33.7185,46.4684,51.8427,81.5492,61.4295,54.8906,1676.0,1916.0,7.92,10.373157894736842,,,4.4613628,12.1925,108.1,2456.2,582148.37,0.4134743197971286,-0.8831598709279007,-1.4239107774938309,0.7564508908586266,-2.818843848977054,3.2473734479465,,3.3109248312429562,7.4009538003078745,4.525661424606864,0.8121708633418656,0,0,-0.2791176641085618,0.016160639895450468,-0.8993205108233512,0.07585391502368566,-0.060511868339502395,-0.8226480025883983,-0.000637662643936554,-0.020228261614904708
1985-10,33.7002,46.2163,51.5558,81.5278,61.4304,54.7199,1834.0,1743.0,7.99,10.23681818181818,,,4.4118946,12.135,108.5,2467.6,588307.45,0.4133583881817,-0.8834402943196451,-0.8409326277257212,0.7523359769755691,-1.673170305968502,3.2350142721217834,,3.4269135846137777,7.396767800821036,4.605981566820283,0.511724679685166,0,0,-0.2845722769147789,0.014587283319468791,-0.8980275776391139,0.05298459713834025,-0.0627625805753278,-0.8206777137443173,-0.005294634014423261,-0.032687135667863354
1985-11,34.0099,46.2822,52.8187,81.4549,61.8312,54.9124,1698.0,1692.0,8.05,9.781578947368422,,,4.2730751,11.784,109.0,2477.3,594477.75,0.41753043708849935,-0.87339783414255,-0.8331329544152166,0.748525016496526,-2.148939455978055,3.5137701804368597,,3.6221478040979083,7.203129755976678,4.382247706422016,0.5265841609220168,0,0,-0.2896506535079149,0.023417276978123236,-0.8968151111206732,0.03636284681799096,-0.05469040924231383,-0.8187074249002362,-0.009601365012036844,-0.03890694740443379
1985-12,33.9216,46.9233,52.8938,82.4489,62.1446,55.4412,1942.0,1794.0,8.27,9.25904761904762,,,4.0037965,11.26,109.5,2492.0,599711.23,0.4114257437030694,-0.8881267278750061,-2.7140825060304685,0.7550664096317299,-0.3839340358157583,3.791469194312791,,4.101969008410178,6.976864060919152,4.314931506849318,1.452750225836752,0,0,-0.28094957382422103,0.007537609707442328,-0.8956643375824485,0.018965731067577374,-0.07138959181885096,-0.8167371360561552,-0.0001588092443052247,-0.0325015009276822
1986-01,34.0051,47.0214,54.1764,82.9934,62.6151,55.7481,1972.0,1847.0,8.14,9.193809523809524,,,3.9759159,10.886,109.9,2501.6,605703.02,0.4097325811450067,-0.892250573195293,-3.3529030778919333,0.7509594331079883,-1.658923103068244,3.973509933774833,,4.004854454953644,6.6458506666542405,4.00726114649681,2.0219876531786696,0,0,-0.2864036458434423,0.0023042839437751317,-0.8945548571390681,0.017883591782646646,-0.07748372598321884,-0.8147668472120742,-0.004905081600791006,-0.0389705837374586
1986-02,33.6456,46.8264,53.7843,82.2492,61.999,55.3568,1848.0,1767.0,7.86,8.704210526315789,,,3.9713373,10.71,109.7,2512.5,610678.29,0.40906902437956844,-0.8938713734141114,-1.621917414551688,0.7552766980112582,-1.0567806768879473,3.19849482596426,,3.740129540490189,6.481269621988384,4.517028258887867,1.0428706283099665,0,0,-0.28067110944109774,-0.0004056269540692048,-0.8934657464600422,-0.003602957845998178,-0.08107481504611824,-0.8127965583679931,0.001498082161588865,-0.03567118151994492
1986-03,33.6202,46.278,53.7267,81.9056,61.7994,54.9625,1876.0,1780.0,7.48,7.778499999999999,,,3.4802235,10.08,109.1,2533.1,613376.62,0.41047498583735414,-0.8904402877871117,-2.839708593118362,0.7488422217691434,-1.317110778990771,2.153558052434445,,3.8652569203235343,6.377814307677854,5.214152153987173,0.17700441122876498,0,0,-0.2892269694987338,0.0019356344080490029,-0.8923759221951607,0.023703116486082254,-0.07961401826319958,-0.8108262695239121,-0.006427478089443217,-0.045135174173542875
1986-04,33.4084,46.2297,53.665,82.6561,61.8867,55.0413,1933.0,1858.0,6.99,7.29909090909091,,,3.0175747,9.9375,108.7,2558.1,619657.73,0.4041855350058859,-0.9058812613776527,-3.7638694271463824,0.7470054147336989,-2.224310983415462,1.5887850467289688,,3.856065638866202,6.717227929459302,5.316743330266793,0.538133248442918,0,0,-0.2916828452361012,-0.014616932214900347,-0.8912643291627523,0.007043437515556028,-0.09702528069782168,-0.808855980679831,-0.008296640857852644,-0.04977695089614653
1986-05,33.3318,46.222,53.7396,83.1904,61.9954,55.1226,1854.0,1797.0,6.85,7.70952380952381,,,2.8514107,10.144,109.0,2585.7,625819.96,0.40066882717236607,-0.9146200602925122,-4.649660112113141,0.7455714456233851,-2.2774576872023724,1.679104477611948,,3.8877340357180046,7.090412518765787,5.085504587155953,0.5404381214857423,0,0,-0.29360431352304767,-0.024510282530422645,-0.8901097777620895,-0.005953214549215713,-0.10773436845676221,-0.80688569183575,-0.009677795945056689,-0.054704748771830264
1986-06,32.9819,45.9353,54.3496,82.9218,61.768,54.9005,1847.0,1790.0,6.92,7.7995238095238095,,,3.4637795,10.6825,109.4,2605.7,630055.83,0.3977470339524709,-0.9219390688568572,-5.005140546705345,0.7436747183007382,-1.8455675843045136,1.7674418604651132,,3.3405125124005286,6.9770508431890255,5.063071297989019,0.18523351823329648,0,0,-0.29615154633673996,-0.033046975399674716,-0.8888920934571825,-0.027192044258300352,-0.1170236658651882,-0.804915402991669,-0.011733352104176642,-0.0574082894655317
1986-07,33.2651,46.2966,55.0303,83.1726,62.1652,55.2592,1782.0,1780.0,6.56,7.303181818181818,,,3.5734378,10.5075,109.5,2626.6,635150.95,0.39995262863010167,-0.9164091673121005,-4.564350450852805,0.7447349964288702,-1.4983221438612582,1.671309192200554,,2.883521357828278,6.694826730951675,4.808328767123271,1.3107799048934776,0,0,-0.29472683337365463,-0.028816363497106035,-0.8875928038149945,-0.03857638169641442,-0.11346405316451258,-0.802945114147588,-0.009867163738480789,-0.057136246753001024
1986-08,33.2114,46.0651,55.238,83.0634,62.1361,55.1567,1807.0,1726.0,6.17,7.1657142857142855,,,3.388122,10.2,109.6,2646.5,638904.39,0.3998319356058143,-0.9167109811519784,-4.461527270670418,0.7413580833042306,-1.758069522075878,1.575532900834098,,2.690713349063456,6.588646614550164,4.523202554744543,0.8213972355266996,0,0,-0.29927152708495597,-0.030515249820642132,-0.8861957313313362,-0.06618089933263127,-0.11573615584847152,-0.8009748253035068,-0.01402133318980664,-0.06038681916533101
1986-09,33.2793,46.2618,55.7205,82.8937,62.2027,55.2975,1687.0,1686.0,5.89,7.447619047619048,,,3.4035122,10.0075,110.0,2667.9,646023.16,0.4014695929847504,-0.9126234820006088,-2.946361107270812,0.7437265584934416,-1.6964176502449355,1.757631822386685,,2.404645400429639,6.386618461495552,4.060990909090889,0.7385586094907914,0,0,-0.29608184061101117,-0.027936782362236845,-0.884686699638372,-0.06533618355877924,-0.11361894554118301,-0.7990045364594258,-0.010492138269490414,-0.055448318962734805
1986-10,33.1864,46.519,55.717,83.3837,62.3693,55.5332,1681.0,1675.0,5.85,7.426363636363636,,,3.4713896,9.974,110.2,2687.1,653787.29,0.3979962510658558,-0.9213126931745856,-3.7872398854940537,0.7458637502745741,-0.8640058926991545,1.5668202764977046,,2.298809757165965,6.284452567166454,4.217105263157883,1.4753594274121262,0,0,-0.2932123358417704,-0.03825904169174854,-0.8830536514828371,-0.059247699529144326,-0.12427844555924084,-0.7970342476153448,-0.007333231834757814,-0.045065482980592486
1986-11,33.1979,46.7099,56.5013,83.7456,62.6838,55.7557,1623.0,1644.0,6.04,7.250555555555555,,,3.2203774,9.695,110.4,2701.0,653767.3,0.39641366232972236,-0.9252970111017715,-5.189917695922153,0.7451670128486148,-0.4496253898579216,1.2844036697247765,,2.7316530621404045,6.272620545562946,4.69528985507246,1.5240459045071653,0,0,-0.29414690740649413,-0.04401054143597338,-0.8812864696657982,-0.08403218686122393,-0.13023305233050775,-0.7950639587712638,-0.008026870861431556,-0.04588569774354029
1986-12,33.5564,47.1201,57.5614,84.2742,63.2798,56.2845,1833.0,1903.0,6.91,7.112727272727272,,,3.6377004,9.31,110.8,2728.0,654750.24,0.3981811752588574,-0.9208481630580245,-3.27214351830184,0.7446309880878258,-1.3916927491759046,1.187214611872145,,3.1574413436135984,5.473200947249102,5.655640794223826,1.5096186736803574,0,0,-0.2948665013159801,-0.041470469191807635,-0.8793776938662169,-0.07732901303490913,-0.12775449313084186,-0.7930936699271827,-0.008551854454661223,-0.039812785003353446
1987-01,33.5884,47.0515,57.0908,83.2716,62.8814,56.0882,1774.0,1690.0,6.43,7.0845,,,3.4766992,9.204,111.4,2743.3,653267.48,0.40335960879819766,-0.9079267854006988,-1.5676212205405826,0.748257831409606,-0.360402015981448,1.364877161055511,,2.854073257876011,5.534870018350935,4.996921005386001,0.6082122681462465,0,0,-0.2900076660032568,-0.03060386535004367,-0.8773229200506552,-0.06883270559017507,-0.11680340431759717,-0.7911233810831017,-0.003542026720239233,-0.04037390615642547
1987-02,34.3404,47.6194,58.1115,84.2396,63.8073,56.8275,1784.0,1689.0,6.1,7.2505263157894735,,,3.5699365,9.0825,111.8,2747.0,652532.3,0.4076515083167537,-0.8973426158512295,-0.347124243711816,0.7463001882229776,-1.1956253195532118,1.914311759343668,,2.4428551233108164,5.322551781230445,4.107066189624331,2.6220857320979896,0,0,-0.29262736263662986,-0.022221991771860905,-0.8751206240793686,-0.023890074675220974,-0.1081895236122089,-0.7891530922390206,-0.006051050620453691,-0.03994406429413988
1987-03,34.3027,47.7047,57.8313,84.6082,63.848,56.9098,1726.0,1704.0,6.13,7.248636363636364,,,3.0945875,9.035,112.2,2753.5,651197.67,0.4054299701447378,-0.9028071203540109,-1.2366832566899189,0.7471604435534395,-0.2248363539926912,2.8414298808432603,,2.944298603454798,5.76209929546494,3.197709447415331,3.481642378107086,0,0,-0.2914753330386607,-0.030035713272970832,-0.8727714070810401,-0.05336453452104617,-0.11562431695907127,-0.7871828033949396,-0.004825123797770836,-0.03527812094409555
1987-04,34.5974,48.1368,57.4798,84.7542,63.9921,57.2701,1614.0,1601.0,6.37,8.022857142857143,,,3.6402938,9.8325,112.7,2767.8,656401.42,0.4082086787439443,-0.895976767823232,0.990449355442069,0.752230353434252,0.6970164353274244,3.679852805887762,,2.6338271534309454,5.974709230320618,2.59466725820765,3.9694859986929565,0,0,-0.284712680882827,-0.02569935444500715,-0.8702774133782248,-0.03472995932272327,-0.11076425327237338,-0.7852125145508586,0.0019786144662754523,-0.029930128901093644
1987-05,34.8892,48.3551,57.8923,85.3829,64.4271,57.6322,1628.0,1500.0,6.85,8.613,,,3.9085461,10.596,113.0,2773.7,658470.03,0.40862046147413594,-0.8949685208232161,1.9651539469296095,0.7505397573381388,0.6641658679202855,3.669724770642202,,2.8308103716215838,6.435903639306151,3.0676991150442534,4.4521643877541095,0,0,-0.2869626548438448,-0.02732564771631607,-0.8676428731069,-0.04136477000488825,-0.11172629511643861,-0.7832422257067775,-0.0002587850330456054,-0.02972864253670021
1987-06,35.1095,48.7132,57.3178,85.9853,64.6236,57.9307,1594.0,1522.0,6.73,8.402272727272727,,,3.9808006,10.5375,113.5,2775.3,662897.5,0.40831979419738024,-0.8957046022887674,2.623446656808981,0.7537989217561387,1.3521917775549286,3.7477148080438782,,2.643949059957529,6.305682743512175,2.874555066079276,5.372501264250218,0,0,-0.28262962856119067,-0.03083080120833248,-0.8648738010804349,-0.0449768840337762,-0.11443266542607089,-0.7812719368626965,0.004062466130992037,-0.021379057679614732
1987-07,35.4158,49.0215,57.2176,86.8826,65.1033,58.3258,1575.0,1516.0,6.58,8.44681818181818,,,4.0066156,10.278,113.8,2779.0,667659.79,0.40762822475386323,-0.897399733824245,1.9009433487855556,0.75298026367327,1.1010571586654585,3.926940639269394,,2.4742506860304214,6.029793743235712,2.5528119507908897,5.400969168586212,0,0,-0.28371626178700005,-0.035421624097621174,-0.8619781097266238,-0.06650646945732142,-0.11809808580562953,-0.7793016480186155,0.00294388824363806,-0.021125101153590342
1987-08,35.9198,49.4201,57.7568,87.1355,65.6269,58.7636,1605.0,1511.0,6.73,8.76047619047619,,,4.126315,10.33,114.3,2788.3,672225.14,0.4122292291890218,-0.8861757028286732,3.053527832330516,0.7530463879902904,1.5643078242022934,4.2883211678832245,,2.5005062361037167,5.957845526368621,2.3412773403324483,6.334439042182716,0,0,-0.28362844884293303,-0.02720985032755019,-0.858965852501123,-0.054876838340362166,-0.10884434365413875,-0.7773313591745344,0.002983484904913958,-0.016749755149077283
1987-09,36.4961,49.6207,58.3042,86.5529,65.8508,58.9951,1695.0,1514.0,7.22,9.421904761904765,,,4.2771388,10.8875,114.7,2799.6,676211.16,0.4216623590890658,-0.8635503821398591,4.907309986074971,0.7535322273989078,1.3098349051416491,4.2727272727272725,,2.82215376626731,6.339223799262905,2.826503923278123,6.4726690059571546,0,0,-0.2829834915595947,-0.007700839445264229,-0.8558495426945949,-0.008166795214875955,-0.08818931180940581,-0.7753610703304533,0.0035676477692127007,-0.016591558002184648
1987-10,37.2178,50.2691,60.177,87.4914,66.8768,59.781,1515.0,1447.0,7.29,9.52,,,4.3834831,11.26,115.0,2814.7,681184.46,0.4253880952870796,-0.8547533613582163,6.6559331816369305,0.751667244844251,0.7750789322132023,4.355716878402904,,2.7844605426852187,6.587744244376537,2.811808695652162,7.37068446171909,0,0,-0.2854615465196384,-0.002109778187574407,-0.8526435831706419,-0.011879462615839387,-0.08136257987184403,-0.7733907814863723,0.0010197065524272797,-0.016257992165984003
1987-11,37.464,50.734,60.0872,87.5909,67.0088,60.0726,1656.0,1457.0,6.69,8.860526315789473,,,3.9721739,10.65,115.4,2818.9,684710.04,0.42771566452679444,-0.8492966393865327,7.600037171523888,0.7571244373873284,1.5919250634326645,4.528985507246386,,2.6139937235649224,6.42270508494196,2.067383015597901,7.457418349576361,0,0,-0.2782276567721675,6.627218685040237e-05,-0.8493629115733831,-0.02567403131175494,-0.07787614674424137,-0.7714204926422913,0.008177856750683221,-0.004918340272277
1987-12,37.9095,51.0115,59.6152,88.1903,67.4227,60.4095,1400.0,1345.0,6.77,8.987727272727271,,,4.083687,10.64,115.6,2826.7,686318.77,0.4298602000446762,-0.844295239331422,7.6552923726602495,0.7565923642927381,1.5935842349593998,4.332129963898912,,2.5809164504328352,6.299078356054033,2.3366435986159395,7.072719093518209,0,0,-0.2789306589663861,0.0017273727278893647,-0.8460226120593114,-0.0038336245874697195,-0.07484503553321176,-0.7694502037982103,0.007396429447050323,-0.00950631776958405
1988-01,37.9579,50.8811,59.2852,88.6605,67.6592,60.3976,1271.0,1244.0,6.83,8.66578947368421,,,3.6629208,10.3825,116.0,2846.9,692270.95,0.428126392249085,-0.8483368180022692,5.958996739842959,0.7520204199872302,0.5015864840627993,4.129263913824044,,3.0551707163551267,6.482143420369479,2.593637931034509,7.402391732852998,0,0,-0.2849918011626288,-0.005699053819583799,-0.8426377641826854,0.01252168951811905,-0.08085690304813997,-0.7674799149541293,0.0012567764067492604,-0.011937209314811736
1988-02,38.2621,51.0641,59.2188,89.427,68.0058,60.7003,1473.0,1438.0,6.58,8.212,,,3.7866556,9.8925,116.2,2869.6,696387.29,0.42785847674639643,-0.8489627998884949,4.837981596273466,0.750878601531046,0.6116073258856936,3.935599284436497,,2.6914292438189102,5.883072698220748,2.544268502581759,6.592827690111225,0,0,-0.2865112893777729,-0.009739472347170097,-0.8392233275413248,-0.0016899693710894503,-0.08345317377844674,-0.7655096261100481,-0.0003392222024758418,-0.01699622497743586
1988-03,38.7031,51.2687,59.6574,88.9756,68.1129,60.8501,1532.0,1525.0,6.58,8.373478260869565,,,3.6808433,9.93,116.5,2890.2,700701.2,0.4349855465992924,-0.8324424746539789,7.036464570003198,0.7527017642766642,0.7389140024997964,3.832442067736186,,2.796231789522885,6.027301188048884,2.64614592274679,6.694590452956017,0,0,-0.2840861930136627,0.003352182846696472,-0.8357946575006754,0.009075277063663956,-0.06890313738801179,-0.7635393372659671,0.0020133631260128015,-0.008675259142299385
1988-04,39.1416,51.5855,61.0344,89.2446,68.631,61.2031,1573.0,1429.0,6.87,8.7185,,,3.9816855,10.202,117.2,2910.4,705868.05,0.43858788094741863,-0.8241950745989342,7.178169322429784,0.751635558275415,-0.0791021573426364,3.9929015084294575,,2.777714638988038,5.9821250925962355,2.766629692832767,6.641916931106628,0,0,-0.28550370245625334,0.008172711179495695,-0.8323677857784298,0.03923085527253467,-0.06262602617704804,-0.7615690484218861,0.0005293644718394885,-0.008904918096956538
1988-05,39.3022,51.6168,60.999,88.4342,68.4034,61.0797,1421.0,1444.0,7.09,9.08904761904762,,,4.0994026,10.455,117.5,2926.6,710045.85,0.4444230851865002,-0.8109782757015419,8.399024512167419,0.754594069885415,0.5387324741127519,3.9823008849557473,,2.8728285900845307,6.105315920420096,2.9886808510638296,5.8098129465209425,0,0,-0.2815753301027173,0.017980235600263073,-0.828958511301805,0.06366292950751706,-0.05137951612373681,-0.7595987595778051,0.004399152086527414,-0.0022908238647375567
1988-06,39.6241,51.8002,61.2732,88.4632,68.5889,61.2569,1478.0,1485.0,7.51,8.921363636363637,,,3.9480755,10.46,118.0,2939.0,713189.19,0.4479161956610206,-0.8031491273223156,9.255547496645178,0.755227157747099,0.1892924763629622,3.96475770925111,,3.4266382353562497,6.2645936143377545,3.410042372881339,5.582902755654295,0,0,-0.28073670379756105,0.02243293812631475,-0.8255820654486303,0.07511268868318133,-0.04552065658859161,-0.757628470733724,0.005188944012843866,-0.0005764500212175894
1988-07,39.2813,51.8828,59.9188,89.0529,68.43,61.2659,1467.0,1439.0,7.75,9.056,,,4.2701061,10.432,118.5,2947.2,716113.02,0.4411007389989546,-0.8184819965179545,7.891773730629048,0.7581879292707876,0.6892265516089957,4.130052724077338,,3.3373840596868654,5.909549851316398,3.476371308016857,4.9178873514835075,0,0,-0.2768239962709101,0.0037704344513087573,-0.8222524309692633,0.044489809117485346,-0.06282381462831155,-0.755658181889643,0.009064107911264385,0.0038103181092712934
1988-08,39.4489,52.163,60.309,89.6196,68.7598,61.5731,1493.0,1460.0,8.01,9.260434782608696,,,4.362807,10.5975,119.0,2952.1,721535.58,0.4401816120580766,-0.8205678825521626,6.560782027651058,0.758626406708571,0.7382608302222038,4.111986001749779,,3.494724897539414,5.974056447140197,3.744058823529417,4.670247125523463,0,0,-0.276245840540711,-0.00158584978102716,-0.8189820327711355,0.04779680747663162,-0.06687998950660068,-0.7536878930455619,0.0096171908111094,0.00635766211395844
1988-09,39.8533,51.9022,61.4324,88.3202,68.7125,61.3807,1492.0,1436.0,8.19,8.977142857142857,,,4.414214,10.48,119.5,2957.2,722947.69,0.45123652346801746,-0.7957636346718311,6.778674746802804,0.7553531016918319,0.2413536856280984,4.184829991281602,,3.616160918474187,5.8093489072282845,3.844292887029299,3.9641063883454564,0,0,-0.2805699547033137,0.02001939925412166,-0.8157830339259527,0.06398511612114843,-0.04404603047035016,-0.7517176042014809,0.005281025211357593,0.0023962498225395534
1988-10,40.0921,52.0451,62.0592,88.8469,69.14,61.6453,1522.0,1516.0,8.3,8.7955,,,4.3720582,10.3025,119.9,2965.4,726105.33,0.45124928388047303,-0.7957353563047864,5.901800505342991,0.7527494937807347,0.1438762405906513,4.260869565217407,,3.7634036041266805,5.682020554424594,3.874061718098387,3.0709105164859807,0,0,-0.2840227841137319,0.016932351329091877,-0.8126677076338783,0.06402934653467629,-0.04598804094738662,-0.7497473153573998,0.0018290484918510597,-0.001734602762355264
1988-11,40.1873,52.2069,62.8116,88.6865,69.2574,61.7944,1569.0,1508.0,8.35,8.9625,,,4.2504516,10.265,120.3,2980.3,729660.07,0.45313886555450944,-0.7915566539969289,5.773998538960379,0.7538097012016044,-0.4387671730902376,4.246100519930662,,3.932403492820935,5.769325991101981,3.9367414796342537,2.825891470905173,0,0,-0.28261532850306986,0.018090282862086804,-0.8096469368590157,0.08101057092426955,-0.043779627483610084,-0.7477770265133188,0.0032497769184792746,-0.00017848479296705966
1988-12,40.3328,52.467,63.5292,88.9259,69.5758,62.0743,1563.0,1501.0,8.76,9.105714285714283,,,4.4612583,10.612,120.7,2988.8,731917.76,0.45355515097401317,-0.7906384049709831,5.365683436043889,0.7540984077797165,-0.3301746227338531,4.41176470588236,,4.115154048455483,5.888060128795147,4.164507042253507,2.7185677308185774,0,0,-0.2822324051937246,0.016092023736754335,-0.8067304287077375,0.07389004987847958,-0.04483166730174537,-0.7458067376692378,0.0036577821485827555,0.0012304857139758263
1989-01,40.7232,52.5982,64.9709,88.2686,69.7708,62.2574,1621.0,1466.0,9.12,9.0915,,,4.4802056,10.73,121.2,2991.2,749023.08,0.4613554536947453,-0.7735864838618509,7.475033414041832,0.7538712469973112,0.2458115656791881,4.482758620689653,,4.4408358246951884,5.9817975702758375,4.438283828382827,3.032803472972123,0,0,-0.2825336855058369,0.030340150154922196,-0.8039266340167731,0.07074479263814903,-0.029750035036694156,-0.7438364488251568,0.003392556162805427,-0.0011422395452814205
1989-02,40.5492,52.2486,64.2816,88.5827,69.6484,61.9819,1425.0,1383.0,9.36,9.168947368421051,,,4.4007674,10.645,121.6,2991.2,752893.0,0.4577552953341905,-0.7814205273148745,6.754227257362033,0.750176601328961,-0.0935342353734991,4.647160068846801,,4.750187880323953,5.981021744865056,4.503552631578955,2.0893766547148473,0,0,-0.2874466317315079,0.019822358806328877,-0.8012428861212034,0.04290644686848799,-0.0395543673337988,-0.7418661599810757,-0.0014744540428182629,-0.003347194742069126
1989-03,40.3479,52.4178,63.318,89.4098,69.6239,62.1369,1422.0,1214.0,9.85,9.357727272727272,,,4.5305051,11.032,122.2,2998.9,760018.34,0.4512693239443551,-0.7956909471065459,3.675152754743305,0.7528707814414303,0.0224522114137537,4.892703862660941,,5.088940204499215,6.219710594319139,4.7260638297872415,2.0926552551783217,0,0,-0.2838616708995252,0.0029934642946914947,-0.7986844114012374,0.05268947401454338,-0.055795075969551244,-0.7398958711369946,0.002164998196881762,-0.0016015117336165563
1989-04,40.9464,52.3456,63.7892,88.8194,69.8636,62.1276,1339.0,1376.0,9.84,9.1755,,,4.7028561,11.05,123.1,3005.5,764712.45,0.4610073925291096,-0.77434120025916,4.985387433977417,0.749254261160318,-0.3173183110958377,5.034129692832767,,4.906402834984358,6.062054213629042,4.575532087733558,1.4992492817497372,0,0,-0.2886768855672117,0.02191385942522872,-0.7962550596843887,0.07065269769241311,-0.03641561796624637,-0.7379255822929136,-0.002588393588817961,-0.0084825562861498
1989-05,40.4072,52.1651,62.4817,88.4913,69.253,61.7744,1331.0,1381.0,9.81,8.85909090909091,,,4.852568,10.7725,123.7,3012.1,769275.7,0.456623419477395,-0.7838962551868993,2.708202051464259,0.753254010656578,-0.1777446413780747,5.276595744680845,,4.728002465328274,5.645958046540178,4.306184316895734,1.1309470413555012,0,0,-0.28335277651649804,0.0100622177318066,-0.7939584729187059,0.07023513739697829,-0.047940961738066834,-0.7359552934488325,0.002803495557654523,-0.002158957134190176
1989-06,40.9241,51.9533,61.7327,88.8834,69.4912,61.7697,1397.0,1322.0,9.53,8.277272727272727,,,4.3841384,10.196,124.1,3028.6,773227.11,0.4604245562163464,-0.7756062668574851,2.754286046483045,0.7476241596058205,-1.011818390566238,5.16949152542372,,4.929735186663176,5.567763157395578,4.146172441579377,0.8336456828265781,0,0,-0.29085488770322343,0.01619050439895897,-0.7917967712564441,0.07671836511956454,-0.04162126225273355,-0.7339850046047516,-0.004626072830482608,-0.013256986992411124
1989-07,40.3952,51.7451,59.6725,87.3072,68.3279,61.1738,1427.0,1283.0,9.24,8.0185,,,4.3266076,9.8825,124.5,3052.5,776260.08,0.46267890849781007,-0.7707219676443229,4.776002887363163,0.7573055808827727,-0.116443717086534,5.063291139240511,,4.709625389947014,5.325479786807508,3.975421686746983,-0.1504414293248324,0,0,-0.27798843344177543,0.019049408440415916,-0.7897713760847388,0.08914003097763445,-0.03870725188365243,-0.7320147157606705,0.008316297734248856,0.0011383884121758392
1989-08,40.9776,52.0699,61.9407,88.1884,69.3919,61.7732,1332.0,1334.0,8.99,8.112608695652174,,,4.127378,9.985,124.5,3074.6,778876.5,0.46465975116908803,-0.7664498591469364,5.41180234052262,0.7503743232279271,-1.0937258781633596,4.621848739495804,,4.669878463664001,5.625438873530442,4.175180722891558,0.32445265976672744,0,0,-0.2871830993223446,0.021432725303205502,-0.7878825844501419,0.07449722890029908,-0.03640543223034687,-0.7300444269165896,-0.0008001462814180571,-0.009182653313998868
1989-09,40.8332,51.8577,61.9088,87.7557,69.1262,61.5796,1279.0,1314.0,9.02,8.1905,,,4.0212728,10.126,124.8,3092.9,781822.09,0.46530538757026607,-0.7650613414960823,3.07022931757488,0.7501887851494803,-0.6860435890362948,4.435146443514637,,4.805485517958408,5.868729573937692,4.390144230769244,0.3235193366993627,0,0,-0.28743039059367664,0.02106802902753724,-0.7861293705236195,0.05272962236467704,-0.03698720342357387,-0.7280741380725084,-0.0009685555899817122,-0.010700921006002673
1989-10,40.2457,51.9574,60.8172,88.5894,68.722,61.4966,1410.0,1365.0,8.84,8.007619047619048,,,4.2239744,9.9475,125.4,3114.3,785545.65,0.45429475761208454,-0.7890090457680956,0.6726310536690816,0.7560519193271442,0.4377555311671055,4.587155963302747,,4.428947971494757,5.491563369128238,4.066315789473696,-0.24151011520370247,0,0,-0.27964522880206083,-0.004499825675659541,-0.7845092200924361,0.028729579709740105,-0.0629051965396683,-0.7261038492284273,0.006894558364230086,-0.0020504057351731775
1989-11,40.5311,52.0974,61.2492,88.88,68.9935,61.7044,1351.0,1344.0,8.55,7.874285714285714,,,3.9988063,9.7675,125.9,3133.6,790297.25,0.4560204770477048,-0.7852175646696163,0.633908932731253,0.7551059157746745,0.1718074725096441,4.655029093931851,,4.376198017957433,5.546884531885232,3.7217235901508823,-0.14575042985427444,0,0,-0.2808972537779734,-0.002199408783331469,-0.7830181558862849,0.029645033984205038,-0.061084004285269944,-0.7241335603843464,0.005718033113507381,-0.007208922617674918
1989-12,41.0819,52.0623,61.8994,90.327,70.0146,62.0428,1251.0,1422.0,8.45,7.836,,,3.6603593,9.744,126.3,3153.4,794612.18,0.4548130680748835,-0.787868783844674,0.2769621126309185,0.7435920508008329,-1.403030815314138,4.639602319801162,,4.620513311302021,5.868820773033923,3.641448931116398,-0.050758518651061735,0,0,-0.296262713346866,-0.006216270721921213,-0.7816525131227527,0.018640566622234234,-0.06570551230440869,-0.7221632715402653,-0.009576380593610379,-0.02299672965585392
1990-01,40.7348,51.9504,58.49,89.6266,68.9877,61.729,1551.0,1748.0,8.23,8.206666666666667,,,4.1516909,9.895,127.5,3166.3,797714.86,0.4544945362202739,-0.7885693869544117,-1.4982903092560784,0.7530385851390899,-0.1105125104645499,5.198019801980203,,3.9157396915578957,5.514369522348295,2.882164705882362,-0.8523567085913619,0,0,-0.2836388106104824,-0.008160607198264058,-0.7804087797561476,0.021123323903030622,-0.06837640425822733,-0.7201929826961844,0.0031117156294909742,-0.00792733861093442
1990-02,41.4352,52.4238,62.0869,89.2553,69.8445,62.2896,1437.0,1329.0,8.24,8.473157894736843,,,4.4318376,10.1975,128.0,3178.2,798773.19,0.46423237611660034,-0.767370041523533,1.4050485791341494,0.75057878573116,0.0535975969561286,5.263157894736836,,3.646553089093585,5.520981467437069,2.8280000000000083,0.4952070729176583,0,0,-0.28691065576194663,0.011913833902710946,-0.779283875426244,0.05479123392622709,-0.04914734767142981,-0.7182226938521032,-0.00010452189552462299,-0.01070905725828053
