index,iso3,anio,variable,valor
22337,MDV,1996,infl_ipc_weo,6.244
22338,MDV,1997,infl_ipc_weo,7.579
22339,MDV,1998,infl_ipc_weo,-1.41
22340,MDV,1999,infl_ipc_weo,2.956
22341,MDV,2000,infl_ipc_weo,-1.178
22342,MDV,2001,infl_ipc_weo,0.673
22343,MDV,2002,infl_ipc_weo,0.927
22344,MDV,2003,infl_ipc_weo,-2.803
22345,MDV,2004,infl_ipc_weo,6.339
22346,MDV,2005,infl_ipc_weo,2.46
22347,MDV,2006,infl_ipc_weo,3.5
22348,MDV,2007,infl_ipc_weo,6.795
22349,MDV,2008,infl_ipc_weo,12.041
22350,MDV,2009,infl_ipc_weo,4.53
22351,MDV,2010,infl_ipc_weo,6.15
22352,MDV,2011,infl_ipc_weo,11.273
22353,MDV,2012,infl_ipc_weo,10.891
22354,MDV,2013,infl_ipc_weo,3.997
22355,MDV,2014,infl_ipc_weo,2.448
22356,MDV,2015,infl_ipc_weo,1.371
22357,MDV,2016,infl_ipc_weo,0.801
22358,MDV,2017,infl_ipc_weo,2.272
22359,MDV,2018,infl_ipc_weo,1.367
22360,MDV,2019,infl_ipc_weo,1.326
22361,MDV,2020,infl_ipc_weo,-1.594
22362,MDV,2021,infl_ipc_weo,0.213
22363,MDV,2022,infl_ipc_weo,2.601
22364,MDV,2023,infl_ipc_weo,2.605
22365,MDV,2024,infl_ipc_weo,1.445
22366,MDV,2025,infl_ipc_weo,2.008
22367,MDV,2026,infl_ipc_weo,4.036
22368,MEX,1995,infl_ipc_weo,35.061
22369,MEX,1996,infl_ipc_weo,34.35
22370,MEX,1997,infl_ipc_weo,20.597
22371,MEX,1998,infl_ipc_weo,15.917
22372,MEX,1999,infl_ipc_weo,16.566
22373,MEX,2000,infl_ipc_weo,9.486
22374,MEX,2001,infl_ipc_weo,6.366
22375,MEX,2002,infl_ipc_weo,5.037
22376,MEX,2003,infl_ipc_weo,4.55
22377,MEX,2004,infl_ipc_weo,4.694
22378,MEX,2005,infl_ipc_weo,3.99
22379,MEX,2006,infl_ipc_weo,3.633
22380,MEX,2007,infl_ipc_weo,3.969
22381,MEX,2008,infl_ipc_weo,5.13
22382,MEX,2009,infl_ipc_weo,5.296
22383,MEX,2010,infl_ipc_weo,4.155
22384,MEX,2011,infl_ipc_weo,3.404
22385,MEX,2012,infl_ipc_weo,4.111
22386,MEX,2013,infl_ipc_weo,3.804
22387,MEX,2014,infl_ipc_weo,4.019
22388,MEX,2015,infl_ipc_weo,2.719
22389,MEX,2016,infl_ipc_weo,2.82
22390,MEX,2017,infl_ipc_weo,6.042
22391,MEX,2018,infl_ipc_weo,4.898
22392,MEX,2019,infl_ipc_weo,3.635
22393,MEX,2020,infl_ipc_weo,3.398
22394,MEX,2021,infl_ipc_weo,5.693
22395,MEX,2022,infl_ipc_weo,7.897
22396,MEX,2023,infl_ipc_weo,5.526
22397,MEX,2024,infl_ipc_weo,4.723
22398,MEX,2025,infl_ipc_weo,3.538
22399,MEX,2026,infl_ipc_weo,3.174
22409,MHL,2004,infl_ipc_weo,2.014
22410,MHL,2005,infl_ipc_weo,3.489
22411,MHL,2006,infl_ipc_weo,5.26
22412,MHL,2007,infl_ipc_weo,2.627
22413,MHL,2008,infl_ipc_weo,14.669
22414,MHL,2009,infl_ipc_weo,0.48
22415,MHL,2010,infl_ipc_weo,1.77
22416,MHL,2011,infl_ipc_weo,5.352
22417,MHL,2012,infl_ipc_weo,4.34
22418,MHL,2013,infl_ipc_weo,1.851
22419,MHL,2014,infl_ipc_weo,1.098
22420,MHL,2015,infl_ipc_weo,-2.237
22421,MHL,2016,infl_ipc_weo,-1.507
22422,MHL,2017,infl_ipc_weo,0.05
22423,MHL,2018,infl_ipc_weo,0.802
22424,MHL,2019,infl_ipc_weo,-0.11
22425,MHL,2020,infl_ipc_weo,-0.658
22426,MHL,2021,infl_ipc_weo,2.247
22427,MHL,2022,infl_ipc_weo,2.775
22428,MHL,2023,infl_ipc_weo,7.441
22429,MHL,2024,infl_ipc_weo,5.363
22430,MHL,2025,infl_ipc_weo,3.264
22431,MHL,2026,infl_ipc_weo,2.918
22432,MKD,1995,infl_ipc_weo,16.374
22433,MKD,1996,infl_ipc_weo,2.467
22434,MKD,1997,infl_ipc_weo,1.294
22435,MKD,1998,infl_ipc_weo,0.544
22436,MKD,1999,infl_ipc_weo,-1.279
22437,MKD,2000,infl_ipc_weo,6.608
22438,MKD,2001,infl_ipc_weo,5.199
22439,MKD,2002,infl_ipc_weo,1.07
22440,MKD,2003,infl_ipc_weo,0.856
22441,MKD,2004,infl_ipc_weo,-0.449
22442,MKD,2005,infl_ipc_weo,0.524
22443,MKD,2006,infl_ipc_weo,3.215
22444,MKD,2007,infl_ipc_weo,2.251
22445,MKD,2008,infl_ipc_weo,8.332
22446,MKD,2009,infl_ipc_weo,-0.739
22447,MKD,2010,infl_ipc_weo,1.508
22448,MKD,2011,infl_ipc_weo,3.905
22449,MKD,2012,infl_ipc_weo,3.317
22450,MKD,2013,infl_ipc_weo,2.785
22451,MKD,2014,infl_ipc_weo,-0.282
22452,MKD,2015,infl_ipc_weo,-0.3
22453,MKD,2016,infl_ipc_weo,-0.239
22454,MKD,2017,infl_ipc_weo,1.352
22455,MKD,2018,infl_ipc_weo,1.458
22456,MKD,2019,infl_ipc_weo,0.766
22457,MKD,2020,infl_ipc_weo,1.2
22458,MKD,2021,infl_ipc_weo,3.231
22459,MKD,2022,infl_ipc_weo,14.205
22460,MKD,2023,infl_ipc_weo,9.362
22461,MKD,2024,infl_ipc_weo,3.5
22462,MKD,2025,infl_ipc_weo,3.4
22463,MKD,2026,infl_ipc_weo,2.2
22464,MLI,1995,infl_ipc_weo,11.643
22465,MLI,1996,infl_ipc_weo,6.452
22466,MLI,1997,infl_ipc_weo,-0.673
22467,MLI,1998,infl_ipc_weo,4.068
22468,MLI,1999,infl_ipc_weo,-1.163
22469,MLI,2000,infl_ipc_weo,-0.777
22470,MLI,2001,infl_ipc_weo,5.184
22471,MLI,2002,infl_ipc_weo,5.03
22472,MLI,2003,infl_ipc_weo,-1.299
22473,MLI,2004,infl_ipc_weo,-3.123
22474,MLI,2005,infl_ipc_weo,6.39
22475,MLI,2006,infl_ipc_weo,1.552
22476,MLI,2007,infl_ipc_weo,1.414
22477,MLI,2008,infl_ipc_weo,9.177
22478,MLI,2009,infl_ipc_weo,2.376
22479,MLI,2010,infl_ipc_weo,1.196
22480,MLI,2011,infl_ipc_weo,2.956
22481,MLI,2012,infl_ipc_weo,5.301
22482,MLI,2013,infl_ipc_weo,-0.58
22483,MLI,2014,infl_ipc_weo,0.892
22484,MLI,2015,infl_ipc_weo,1.433
22485,MLI,2016,infl_ipc_weo,-1.802
22486,MLI,2017,infl_ipc_weo,2.388
22487,MLI,2018,infl_ipc_weo,1.912
22488,MLI,2019,infl_ipc_weo,-3.03
22489,MLI,2020,infl_ipc_weo,0.481
22490,MLI,2021,infl_ipc_weo,3.808
22491,MLI,2022,infl_ipc_weo,9.734
22492,MLI,2023,infl_ipc_weo,2.059
22493,MLI,2024,infl_ipc_weo,3.221
22494,MLI,2025,infl_ipc_weo,3.0
22495,MLI,2026,infl_ipc_weo,2.0
22496,MLT,1995,infl_ipc_weo,3.973
22497,MLT,1996,infl_ipc_weo,1.964
22498,MLT,1997,infl_ipc_weo,3.924
22499,MLT,1998,infl_ipc_weo,3.686
22500,MLT,1999,infl_ipc_weo,2.294
22501,MLT,2000,infl_ipc_weo,3.037
22502,MLT,2001,infl_ipc_weo,2.514
22503,MLT,2002,infl_ipc_weo,2.614
22504,MLT,2003,infl_ipc_weo,1.931
22505,MLT,2004,infl_ipc_weo,2.726
22506,MLT,2005,infl_ipc_weo,2.522
22507,MLT,2006,infl_ipc_weo,2.576
22508,MLT,2007,infl_ipc_weo,0.697
22509,MLT,2008,infl_ipc_weo,4.684
22510,MLT,2009,infl_ipc_weo,1.84
22511,MLT,2010,infl_ipc_weo,2.041
22512,MLT,2011,infl_ipc_weo,2.513
22513,MLT,2012,infl_ipc_weo,3.227
22514,MLT,2013,infl_ipc_weo,0.979
22515,MLT,2014,infl_ipc_weo,0.771
22516,MLT,2015,infl_ipc_weo,1.176
22517,MLT,2016,infl_ipc_weo,0.9
22518,MLT,2017,infl_ipc_weo,1.261
22519,MLT,2018,infl_ipc_weo,1.741
22520,MLT,2019,infl_ipc_weo,1.523
22521,MLT,2020,infl_ipc_weo,0.787
22522,MLT,2021,infl_ipc_weo,0.706
22523,MLT,2022,infl_ipc_weo,6.13
22524,MLT,2023,infl_ipc_weo,5.564
22525,MLT,2024,infl_ipc_weo,2.441
22526,MLT,2025,infl_ipc_weo,2.084
22527,MLT,2026,infl_ipc_weo,1.907
22531,MMR,1998,infl_ipc_weo,47.286
22532,MMR,1999,infl_ipc_weo,26.795
22533,MMR,2000,infl_ipc_weo,4.254
22534,MMR,2001,infl_ipc_weo,-19.791
22535,MMR,2002,infl_ipc_weo,21.916
22536,MMR,2003,infl_ipc_weo,47.469
22537,MMR,2004,infl_ipc_weo,8.005
22538,MMR,2005,infl_ipc_weo,6.886
22539,MMR,2006,infl_ipc_weo,16.551
22540,MMR,2007,infl_ipc_weo,34.437
22541,MMR,2008,infl_ipc_weo,20.911
22542,MMR,2009,infl_ipc_weo,3.692
22543,MMR,2010,infl_ipc_weo,5.924
22544,MMR,2011,infl_ipc_weo,6.829
22545,MMR,2012,infl_ipc_weo,0.36
22546,MMR,2013,infl_ipc_weo,6.382
22547,MMR,2014,infl_ipc_weo,5.739
22548,MMR,2015,infl_ipc_weo,10.043
22549,MMR,2016,infl_ipc_weo,6.767
22550,MMR,2017,infl_ipc_weo,4.035
22551,MMR,2018,infl_ipc_weo,7.279
22552,MMR,2019,infl_ipc_weo,9.074
22553,MMR,2020,infl_ipc_weo,2.248
22554,MMR,2021,infl_ipc_weo,9.601
22555,MMR,2022,infl_ipc_weo,28.006
22556,MMR,2023,infl_ipc_weo,25.488
22557,MMR,2024,infl_ipc_weo,26.5
22558,MMR,2025,infl_ipc_weo,30.0
22559,MMR,2026,infl_ipc_weo,20.0
22565,MNE,2000,infl_ipc_weo,29.864
22566,MNE,2001,infl_ipc_weo,23.729
22567,MNE,2002,infl_ipc_weo,19.701
22568,MNE,2003,infl_ipc_weo,7.502
22569,MNE,2004,infl_ipc_weo,3.099
22570,MNE,2005,infl_ipc_weo,3.446
22571,MNE,2006,infl_ipc_weo,2.116
22572,MNE,2007,infl_ipc_weo,3.365
22573,MNE,2008,infl_ipc_weo,9.0
22574,MNE,2009,infl_ipc_weo,3.551
22575,MNE,2010,infl_ipc_weo,0.383
22576,MNE,2011,infl_ipc_weo,3.452
22577,MNE,2012,infl_ipc_weo,4.146
22578,MNE,2013,infl_ipc_weo,2.204
22579,MNE,2014,infl_ipc_weo,-0.71
22580,MNE,2015,infl_ipc_weo,1.549
22581,MNE,2016,infl_ipc_weo,-0.272
22582,MNE,2017,infl_ipc_weo,2.381
22583,MNE,2018,infl_ipc_weo,2.609
22584,MNE,2019,infl_ipc_weo,0.363
22585,MNE,2020,infl_ipc_weo,-0.258
22586,MNE,2021,infl_ipc_weo,2.415
22587,MNE,2022,infl_ipc_weo,13.039
22588,MNE,2023,infl_ipc_weo,8.585
22589,MNE,2024,infl_ipc_weo,3.335
22590,MNE,2025,infl_ipc_weo,3.332
22591,MNE,2026,infl_ipc_weo,2.855
22592,MNG,1995,infl_ipc_weo,0.218
22593,MNG,1996,infl_ipc_weo,46.831
22594,MNG,1997,infl_ipc_weo,30.032
22595,MNG,1998,infl_ipc_weo,9.59
22596,MNG,1999,infl_ipc_weo,7.487
22597,MNG,2000,infl_ipc_weo,11.363
22598,MNG,2001,infl_ipc_weo,6.255
22599,MNG,2002,infl_ipc_weo,1.067
22600,MNG,2003,infl_ipc_weo,5.06
22601,MNG,2004,infl_ipc_weo,8.247
22602,MNG,2005,infl_ipc_weo,12.708
22603,MNG,2006,infl_ipc_weo,4.345
22604,MNG,2007,infl_ipc_weo,9.643
22605,MNG,2008,infl_ipc_weo,27.974
22606,MNG,2009,infl_ipc_weo,7.594
22607,MNG,2010,infl_ipc_weo,8.231
22608,MNG,2011,infl_ipc_weo,8.792
22609,MNG,2012,infl_ipc_weo,13.886
22610,MNG,2013,infl_ipc_weo,10.568
22611,MNG,2014,infl_ipc_weo,12.949
22612,MNG,2015,infl_ipc_weo,6.783
22613,MNG,2016,infl_ipc_weo,0.771
22614,MNG,2017,infl_ipc_weo,4.278
22615,MNG,2018,infl_ipc_weo,6.808
22616,MNG,2019,infl_ipc_weo,7.32
22617,MNG,2020,infl_ipc_weo,3.735
22618,MNG,2021,infl_ipc_weo,7.359
22619,MNG,2022,infl_ipc_weo,15.153
22620,MNG,2023,infl_ipc_weo,10.348
22621,MNG,2024,infl_ipc_weo,6.799
22622,MNG,2025,infl_ipc_weo,9.519
22623,MNG,2026,infl_ipc_weo,9.1
22624,MOZ,1995,infl_ipc_weo,47.668
22625,MOZ,1996,infl_ipc_weo,48.491
22626,MOZ,1997,infl_ipc_weo,7.36
22627,MOZ,1998,infl_ipc_weo,1.487
22628,MOZ,1999,infl_ipc_weo,2.874
22629,MOZ,2000,infl_ipc_weo,12.713
22630,MOZ,2001,infl_ipc_weo,9.061
22631,MOZ,2002,infl_ipc_weo,16.769
22632,MOZ,2003,infl_ipc_weo,13.455
22633,MOZ,2004,infl_ipc_weo,12.634
22634,MOZ,2005,infl_ipc_weo,6.428
22635,MOZ,2006,infl_ipc_weo,13.245
22636,MOZ,2007,infl_ipc_weo,10.404
22637,MOZ,2008,infl_ipc_weo,14.511
22638,MOZ,2009,infl_ipc_weo,3.781
22639,MOZ,2010,infl_ipc_weo,12.426
22640,MOZ,2011,infl_ipc_weo,11.171
22641,MOZ,2012,infl_ipc_weo,2.598
22642,MOZ,2013,infl_ipc_weo,4.266
22643,MOZ,2014,infl_ipc_weo,2.555
22644,MOZ,2015,infl_ipc_weo,3.56
22645,MOZ,2016,infl_ipc_weo,18.387
22646,MOZ,2017,infl_ipc_weo,15.785
22647,MOZ,2018,infl_ipc_weo,3.167
22648,MOZ,2019,infl_ipc_weo,5.687
22649,MOZ,2020,infl_ipc_weo,0.93
22650,MOZ,2021,infl_ipc_weo,6.62
22651,MOZ,2022,infl_ipc_weo,10.369
22652,MOZ,2023,infl_ipc_weo,6.996
22653,MOZ,2024,infl_ipc_weo,3.202
22654,MOZ,2025,infl_ipc_weo,4.9
22655,MOZ,2026,infl_ipc_weo,5.4
22656,MRT,1995,infl_ipc_weo,6.544
22657,MRT,1996,infl_ipc_weo,4.681
22658,MRT,1997,infl_ipc_weo,4.625
22659,MRT,1998,infl_ipc_weo,8.032
22660,MRT,1999,infl_ipc_weo,4.074
22661,MRT,2000,infl_ipc_weo,3.254
22662,MRT,2001,infl_ipc_weo,4.715
22663,MRT,2002,infl_ipc_weo,3.896
22664,MRT,2003,infl_ipc_weo,5.152
22665,MRT,2004,infl_ipc_weo,10.368
22666,MRT,2005,infl_ipc_weo,12.126
22667,MRT,2006,infl_ipc_weo,6.241
22668,MRT,2007,infl_ipc_weo,7.254
22669,MRT,2008,infl_ipc_weo,7.45
22670,MRT,2009,infl_ipc_weo,2.137
22671,MRT,2010,infl_ipc_weo,6.262
22672,MRT,2011,infl_ipc_weo,5.686
22673,MRT,2012,infl_ipc_weo,4.902
22674,MRT,2013,infl_ipc_weo,4.131
22675,MRT,2014,infl_ipc_weo,3.772
22676,MRT,2015,infl_ipc_weo,0.486
22677,MRT,2016,infl_ipc_weo,1.472
22678,MRT,2017,infl_ipc_weo,2.269
22679,MRT,2018,infl_ipc_weo,3.053
22680,MRT,2019,infl_ipc_weo,2.306
22681,MRT,2020,infl_ipc_weo,2.382
22682,MRT,2021,infl_ipc_weo,3.558
22683,MRT,2022,infl_ipc_weo,9.553
22684,MRT,2023,infl_ipc_weo,4.949
22685,MRT,2024,infl_ipc_weo,2.285
22686,MRT,2025,infl_ipc_weo,3.5
22687,MRT,2026,infl_ipc_weo,4.0
22688,MUS,1995,infl_ipc_weo,6.026
22689,MUS,1996,infl_ipc_weo,6.553
22690,MUS,1997,infl_ipc_weo,6.831
22691,MUS,1998,infl_ipc_weo,6.808
22692,MUS,1999,infl_ipc_weo,6.882
22693,MUS,2000,infl_ipc_weo,4.217
22694,MUS,2001,infl_ipc_weo,5.391
22695,MUS,2002,infl_ipc_weo,6.414
22696,MUS,2003,infl_ipc_weo,2.686
22697,MUS,2004,infl_ipc_weo,4.71
22698,MUS,2005,infl_ipc_weo,4.937
22699,MUS,2006,infl_ipc_weo,8.914
22700,MUS,2007,infl_ipc_weo,8.825
22701,MUS,2008,infl_ipc_weo,9.723
22702,MUS,2009,infl_ipc_weo,2.524
22703,MUS,2010,infl_ipc_weo,2.924
22704,MUS,2011,infl_ipc_weo,6.532
22705,MUS,2012,infl_ipc_weo,3.86
22706,MUS,2013,infl_ipc_weo,3.535
22707,MUS,2014,infl_ipc_weo,3.224
22708,MUS,2015,infl_ipc_weo,1.275
22709,MUS,2016,infl_ipc_weo,0.999
22710,MUS,2017,infl_ipc_weo,3.675
22711,MUS,2018,infl_ipc_weo,3.231
22712,MUS,2019,infl_ipc_weo,0.454
22713,MUS,2020,infl_ipc_weo,2.52
22714,MUS,2021,infl_ipc_weo,4.039
22715,MUS,2022,infl_ipc_weo,10.785
22716,MUS,2023,infl_ipc_weo,7.045
22717,MUS,2024,infl_ipc_weo,3.599
22718,MUS,2025,infl_ipc_weo,3.6
22719,MUS,2026,infl_ipc_weo,3.6
22720,MWI,1995,infl_ipc_weo,83.148
22721,MWI,1996,infl_ipc_weo,37.733
22722,MWI,1997,infl_ipc_weo,9.137
22723,MWI,1998,infl_ipc_weo,29.779
22724,MWI,1999,infl_ipc_weo,44.759
22725,MWI,2000,infl_ipc_weo,29.597
22726,MWI,2001,infl_ipc_weo,22.7
22727,MWI,2002,infl_ipc_weo,14.745
22728,MWI,2003,infl_ipc_weo,9.577
22729,MWI,2004,infl_ipc_weo,11.424
22730,MWI,2005,infl_ipc_weo,15.466
22731,MWI,2006,infl_ipc_weo,13.918
22732,MWI,2007,infl_ipc_weo,7.942
22733,MWI,2008,infl_ipc_weo,8.716
22734,MWI,2009,infl_ipc_weo,8.416
22735,MWI,2010,infl_ipc_weo,7.409
22736,MWI,2011,infl_ipc_weo,7.621
22737,MWI,2012,infl_ipc_weo,21.296
22738,MWI,2013,infl_ipc_weo,28.279
22739,MWI,2014,infl_ipc_weo,23.775
22740,MWI,2015,infl_ipc_weo,21.86
22741,MWI,2016,infl_ipc_weo,21.727
22742,MWI,2017,infl_ipc_weo,11.541
22743,MWI,2018,infl_ipc_weo,9.215
22744,MWI,2019,infl_ipc_weo,9.378
22745,MWI,2020,infl_ipc_weo,8.639
22746,MWI,2021,infl_ipc_weo,9.343
22747,MWI,2022,infl_ipc_weo,20.839
22748,MWI,2023,infl_ipc_weo,28.799
22749,MWI,2024,infl_ipc_weo,32.162
22750,MWI,2025,infl_ipc_weo,24.213
22751,MWI,2026,infl_ipc_weo,11.51
22752,MYS,1995,infl_ipc_weo,3.468
22753,MYS,1996,infl_ipc_weo,3.479
22754,MYS,1997,infl_ipc_weo,2.655
22755,MYS,1998,infl_ipc_weo,5.293
22756,MYS,1999,infl_ipc_weo,2.731
22757,MYS,2000,infl_ipc_weo,1.551
22758,MYS,2001,infl_ipc_weo,1.427
22759,MYS,2002,infl_ipc_weo,1.793
22760,MYS,2003,infl_ipc_weo,1.074
22761,MYS,2004,infl_ipc_weo,1.42
22762,MYS,2005,infl_ipc_weo,3.039
22763,MYS,2006,infl_ipc_weo,3.621
22764,MYS,2007,infl_ipc_weo,2.027
22765,MYS,2008,infl_ipc_weo,5.429
22766,MYS,2009,infl_ipc_weo,0.597
22767,MYS,2010,infl_ipc_weo,1.72
22768,MYS,2011,infl_ipc_weo,3.183
22769,MYS,2012,infl_ipc_weo,1.655
22770,MYS,2013,infl_ipc_weo,2.105
22771,MYS,2014,infl_ipc_weo,3.143
22772,MYS,2015,infl_ipc_weo,2.104
22773,MYS,2016,infl_ipc_weo,2.076
22774,MYS,2017,infl_ipc_weo,3.799
22775,MYS,2018,infl_ipc_weo,0.969
22776,MYS,2019,infl_ipc_weo,0.663
22777,MYS,2020,infl_ipc_weo,-1.139
22778,MYS,2021,infl_ipc_weo,2.477
22779,MYS,2022,infl_ipc_weo,3.379
22780,MYS,2023,infl_ipc_weo,2.489
22781,MYS,2024,infl_ipc_weo,1.834
22782,MYS,2025,infl_ipc_weo,2.431
22783,MYS,2026,infl_ipc_weo,2.223
22784,NAM,1995,infl_ipc_weo,11.123
22785,NAM,1996,infl_ipc_weo,8.704
22786,NAM,1997,infl_ipc_weo,9.679
22787,NAM,1998,infl_ipc_weo,6.617
22788,NAM,1999,infl_ipc_weo,9.382
22789,NAM,2000,infl_ipc_weo,10.215
22790,NAM,2001,infl_ipc_weo,10.212
22791,NAM,2002,infl_ipc_weo,12.716
22792,NAM,2003,infl_ipc_weo,7.215
22793,NAM,2004,infl_ipc_weo,4.137
22794,NAM,2005,infl_ipc_weo,2.282
22795,NAM,2006,infl_ipc_weo,4.961
22796,NAM,2007,infl_ipc_weo,6.548
22797,NAM,2008,infl_ipc_weo,9.095
22798,NAM,2009,infl_ipc_weo,9.452
22799,NAM,2010,infl_ipc_weo,4.875
22800,NAM,2011,infl_ipc_weo,5.006
22801,NAM,2012,infl_ipc_weo,6.722
22802,NAM,2013,infl_ipc_weo,5.601
22803,NAM,2014,infl_ipc_weo,5.348
22804,NAM,2015,infl_ipc_weo,3.396
22805,NAM,2016,infl_ipc_weo,6.727
22806,NAM,2017,infl_ipc_weo,6.147
22807,NAM,2018,infl_ipc_weo,4.294
22808,NAM,2019,infl_ipc_weo,3.721
22809,NAM,2020,infl_ipc_weo,2.209
22810,NAM,2021,infl_ipc_weo,3.62
22811,NAM,2022,infl_ipc_weo,6.077
22812,NAM,2023,infl_ipc_weo,5.88
22813,NAM,2024,infl_ipc_weo,4.24
22814,NAM,2025,infl_ipc_weo,3.792
22815,NAM,2026,infl_ipc_weo,4.525
22816,NER,1995,infl_ipc_weo,10.858
22817,NER,1996,infl_ipc_weo,5.339
22818,NER,1997,infl_ipc_weo,2.93
22819,NER,1998,infl_ipc_weo,4.571
22820,NER,1999,infl_ipc_weo,-2.061
22821,NER,2000,infl_ipc_weo,2.704
22822,NER,2001,infl_ipc_weo,3.936
22823,NER,2002,infl_ipc_weo,2.505
22824,NER,2003,infl_ipc_weo,-1.476
22825,NER,2004,infl_ipc_weo,0.245
22826,NER,2005,infl_ipc_weo,7.81
22827,NER,2006,infl_ipc_weo,0.04
22828,NER,2007,infl_ipc_weo,0.054
22829,NER,2008,infl_ipc_weo,11.31
22830,NER,2009,infl_ipc_weo,0.455
22831,NER,2010,infl_ipc_weo,0.944
22832,NER,2011,infl_ipc_weo,2.93
22833,NER,2012,infl_ipc_weo,0.465
22834,NER,2013,infl_ipc_weo,2.285
22835,NER,2014,infl_ipc_weo,-0.89
22836,NER,2015,infl_ipc_weo,0.961
22837,NER,2016,infl_ipc_weo,0.179
22838,NER,2017,infl_ipc_weo,0.19
22839,NER,2018,infl_ipc_weo,2.753
22840,NER,2019,infl_ipc_weo,-2.52
22841,NER,2020,infl_ipc_weo,2.898
22842,NER,2021,infl_ipc_weo,3.838
22843,NER,2022,infl_ipc_weo,4.226
22844,NER,2023,infl_ipc_weo,3.701
22845,NER,2024,infl_ipc_weo,9.072
22846,NER,2025,infl_ipc_weo,4.7
22847,NER,2026,infl_ipc_weo,3.2
22849,NGA,1996,infl_ipc_weo,29.291
22850,NGA,1997,infl_ipc_weo,10.673
22851,NGA,1998,infl_ipc_weo,7.862
22852,NGA,1999,infl_ipc_weo,6.618
22853,NGA,2000,infl_ipc_weo,6.938
22854,NGA,2001,infl_ipc_weo,18.869
22855,NGA,2002,infl_ipc_weo,12.883
22856,NGA,2003,infl_ipc_weo,14.033
22857,NGA,2004,infl_ipc_weo,15.001
22858,NGA,2005,infl_ipc_weo,17.856
22859,NGA,2006,infl_ipc_weo,8.218
22860,NGA,2007,infl_ipc_weo,5.401
22861,NGA,2008,infl_ipc_weo,11.583
22862,NGA,2009,infl_ipc_weo,12.542
22863,NGA,2010,infl_ipc_weo,13.735
22864,NGA,2011,infl_ipc_weo,10.834
22865,NGA,2012,infl_ipc_weo,12.246
22866,NGA,2013,infl_ipc_weo,8.463
22867,NGA,2014,infl_ipc_weo,8.052
22868,NGA,2015,infl_ipc_weo,9.009
22869,NGA,2016,infl_ipc_weo,15.697
22870,NGA,2017,infl_ipc_weo,16.502
22871,NGA,2018,infl_ipc_weo,12.095
22872,NGA,2019,infl_ipc_weo,11.396
22873,NGA,2020,infl_ipc_weo,13.246
22874,NGA,2021,infl_ipc_weo,16.953
22875,NGA,2022,infl_ipc_weo,18.847
22876,NGA,2023,infl_ipc_weo,24.66
22877,NGA,2024,infl_ipc_weo,33.242
22878,NGA,2025,infl_ipc_weo,26.451
22879,NGA,2026,infl_ipc_weo,36.994
22880,NIC,1995,infl_ipc_weo,11.118
22881,NIC,1996,infl_ipc_weo,11.651
22882,NIC,1997,infl_ipc_weo,9.189
22883,NIC,1998,infl_ipc_weo,13.046
22884,NIC,1999,infl_ipc_weo,11.212
22885,NIC,2000,infl_ipc_weo,11.547
22886,NIC,2001,infl_ipc_weo,7.357
22887,NIC,2002,infl_ipc_weo,3.75
22888,NIC,2003,infl_ipc_weo,5.302
22889,NIC,2004,infl_ipc_weo,8.47
22890,NIC,2005,infl_ipc_weo,9.599
22891,NIC,2006,infl_ipc_weo,9.14
22892,NIC,2007,infl_ipc_weo,11.127
22893,NIC,2008,infl_ipc_weo,19.826
22894,NIC,2009,infl_ipc_weo,3.687
22895,NIC,2010,infl_ipc_weo,5.455
22896,NIC,2011,infl_ipc_weo,8.082
22897,NIC,2012,infl_ipc_weo,7.194
22898,NIC,2013,infl_ipc_weo,7.136
22899,NIC,2014,infl_ipc_weo,6.036
22900,NIC,2015,infl_ipc_weo,3.997
22901,NIC,2016,infl_ipc_weo,3.524
22902,NIC,2017,infl_ipc_weo,3.851
22903,NIC,2018,infl_ipc_weo,4.947
22904,NIC,2019,infl_ipc_weo,5.376
22905,NIC,2020,infl_ipc_weo,3.682
22906,NIC,2021,infl_ipc_weo,4.928
22907,NIC,2022,infl_ipc_weo,10.47
22908,NIC,2023,infl_ipc_weo,8.443
22909,NIC,2024,infl_ipc_weo,4.636
22910,NIC,2025,infl_ipc_weo,4.0
22911,NIC,2026,infl_ipc_weo,4.0
22912,NLD,1995,infl_ipc_weo,1.349
22913,NLD,1996,infl_ipc_weo,1.446
22914,NLD,1997,infl_ipc_weo,1.858
22915,NLD,1998,infl_ipc_weo,1.782
22916,NLD,1999,infl_ipc_weo,2.037
22917,NLD,2000,infl_ipc_weo,2.347
22918,NLD,2001,infl_ipc_weo,5.113
22919,NLD,2002,infl_ipc_weo,3.854
22920,NLD,2003,infl_ipc_weo,2.225
22921,NLD,2004,infl_ipc_weo,1.383
22922,NLD,2005,infl_ipc_weo,1.492
22923,NLD,2006,infl_ipc_weo,1.652
22924,NLD,2007,infl_ipc_weo,1.588
22925,NLD,2008,infl_ipc_weo,2.213
22926,NLD,2009,infl_ipc_weo,0.971
22927,NLD,2010,infl_ipc_weo,0.931
22928,NLD,2011,infl_ipc_weo,2.471
22929,NLD,2012,infl_ipc_weo,2.818
22930,NLD,2013,infl_ipc_weo,2.556
22931,NLD,2014,infl_ipc_weo,0.321
22932,NLD,2015,infl_ipc_weo,0.218
22933,NLD,2016,infl_ipc_weo,0.113
22934,NLD,2017,infl_ipc_weo,1.294
22935,NLD,2018,infl_ipc_weo,1.598
