mes,ipc_var,defl,emae,emae_sa,supermercados,itcrm,empleo,ripte,ipc_empalmado,ipc_var_empalmado,infl_mensual,fuente_ipc,dolar_blue,dolar_mayorista,dolar_oficial,dolar_contadoconliqui,dolar_bolsa,dolar_tarjeta,dolar_solidario,dolar_cripto,riesgo_pais,base_monetaria,M2,M3,reservas_bcra,badlar,tc_oficial_bcra,rem_infl_esperada,infl_anual,infl_esp_12m,infl_esperada,emae_var,ripte_var,ripte_real_var,M2_crec_mensual,M2_crec_anual,M2_real_crec,multiplicador,m_exceso,badlar_efectiva,tasa_real_esp,tasa_real_12m,tasa_real_expost,brecha,intervencion_score,depreciacion,M2_usd,reservas_sobre_M2,rem_para_hoy,r_exante,r_exante_aprox,r_expost,M1,M2_privado,circulante,actividad,sec_pesca,sec_ensenanza,sec_construccion,sec_industria_manufacturera,sec_intermediacion_financiera,sec_inmobiliarias_empresariales_y_a,sec_servicios_sociales_salud,sec_servicios_comunitarios,sec_hoteles_y_restaurantes,sec_transporte_almacenamiento_y_com,sec_electricidad_gas_y_agua,sec_agricultura_ganaderia_caza_y_si,sec_comercio_mayorista_y_minorista,sec_explotacion_de_minas_y_canteras,sec_administracion_publica_defensa,sec_idx_larga,sec_idx_intermedia,sec_idx_corta,sec_ratio_larga_corta,brecha_larga,brecha_fuente,regimen,d_cepo,d_post2023,saldos_reales,saldos_tendencia,exceso_saldos,idx_larga,idx_corta,ratio,ln_ratio,d_ratio,d_covid,idx_inter,d_larga,d_intermedia,d_corta
2019-08,4.0,0.0199094562687644,141.27693468084,144.790593285846,24329.91041230039,127.63072802436524,12153.72,6.833038498144936,239.57937805862275,4.0,4.0,oficial,54.38709677419355,52.22677419354839,54.096774193548384,52.71,52.69064516129033,,,,1527.6774193548388,1296173.0,2185665.0,3853439.69,54100.0,55.44345238095238,54.6504761904762,48.3,54.671596900643785,54.52287421131623,48.3,-1.19194117474829,42.33813718377766,-12.333459716866123,4.820415969675107,15.532580582582778,0.820415969675107,1.6862448145425033,16.72452175733107,71.94554169716368,23.64554169716368,17.422667485847448,17.273944796519892,-2.5635062611806703,-0.0273499360192262,23.58142962417096,40402.87119856887,1.33901374815947,31.5,15.944397638006524,23.64554169716368,11.168142789406987,1536467.69,1912172.0,904438.0,144.790593285846,290.3904620920158,163.5652188697805,155.85520443342637,125.63402242055092,169.2789543126373,141.6065982495351,181.1995995931543,146.84812451965638,167.04200402634552,190.16926665678744,142.85760162932212,78.02068368993574,142.462164880621,91.40403717979648,155.2894968233633,137.69320898814505,290.6951806671558,163.8778634723548,0.8402184777773422,-2.5635062611806703,CCL,Acuerdo con el Fondo y agregados,0,0,8.766111837686012,8.908161493303705,-14.204965561769356,109.42460376971931,117.32191266210441,0.9326868381771961,-0.06968578487757214,-0.9267880030031941,0,425.58065659487755,-2.5167169068405215,-1.513049507597941,-1.58992890383729
2019-09,5.9,0.0210841141886215,134.877066479936,140.55731399665,22144.650616311803,130.5960387182682,12147.544,7.015480626045406,253.71456136408148,5.9,5.9,oficial,61.333333333333336,56.56933333333333,58.833333333333336,65.69033333333333,63.212,,,,2179.766666666667,1310029.0,2206198.0,3848884.6958,48703.0,59.95238095238095,58.79,48.0,53.80020762233033,54.671596900643785,48.0,-1.7989849183424833,42.00618544998982,-11.794022172340512,0.939439484092941,20.73434479860079,-4.960560515907059,1.6840833294530122,22.533329716943275,79.50420479791833,31.504204797918334,24.83260789727455,25.703997175588,11.65495750708214,0.1243462311571203,8.755714569668061,37499.11614730878,1.2987772780744673,31.9,21.286624863458336,31.504204797918334,16.712589386554267,1550178.6958,2005944.0,924758.0,140.55731399665,163.407036580642,164.33650544951135,142.63127951074412,115.98558605583622,159.65746778591722,139.90912286926095,178.1549587134101,141.19439257439052,162.67783644601127,187.02830354279044,132.25951012263232,70.80070875709316,132.47229447436968,88.26736212549979,155.83681588677308,129.71078238195452,210.2105676917905,160.11661450654208,0.8101019546391593,11.65495750708214,CCL,Segundo control de cambios,1,0,8.717670908909486,8.904312853951977,-18.664194504249032,103.1684755819812,114.69220271114506,0.8995247553298228,-0.10588870475866353,-0.5573902254079888,0,275.12105741537044,-1.170472842241388,-43.06252278430236,-0.613082616833438
2019-10,3.3,0.021779889956846,141.639336617014,143.797274073401,24652.71442386198,129.67606477274478,12134.043,7.242782198329277,262.08714188909613,3.3,3.3,oficial,65.61290322580645,58.52258064516129,61.2258064516129,71.74451612903225,69.00483870967743,,,,2089.7419354838707,1387243.0,2189626.0,3786311.3918,43260.0,55.12215909090909,61.40318181818181,48.2,50.7358771099309,53.80020762233033,48.2,0.1404562527273389,41.444462960510855,-9.29141414942005,-0.751156514510487,27.000365405919567,-4.051156514510486,1.5784011885444726,26.859909153192227,71.41823236087991,23.21823236087991,17.61802473854958,20.68235525094901,17.18018967334034,0.1832946911343289,4.066526546650828,35763.12223393045,1.2096259302258807,30.6,15.666823455384549,23.21823236087991,13.72092407427694,1566498.3918,1983156.0,918027.0,143.797274073401,220.8036295499586,163.90944722322106,135.88939084128418,129.67809693120154,167.62331986301825,141.7621148402499,173.06342224309213,137.03168240951408,172.5386185437027,188.7555316815184,136.86507478183964,80.63703911920022,147.21554778337918,90.8762992398933,156.8598855827881,133.14509254288137,250.03044367999817,162.78637740022205,0.8179129892149056,17.18018967334034,CCL,Segundo control de cambios,1,0,8.695676311662762,8.90046421460025,-20.478790293748794,106.08823515094991,116.6695215304971,0.90930547892252,-0.09507418083949937,0.08404265745118739,0,346.7193136450424,-0.5629088400210591,-24.832187695999153,-0.6469514974722479
2019-11,4.3,0.0227164252249904,137.771829669331,140.883689537146,24270.7041203352,126.85721613471752,12119.84,7.414436136429681,273.35688899032726,4.3,4.3,oficial,66.9,59.72666666666667,63.0,76.71466666666667,72.58999999999999,,,,2339.6071428571427,1671621.0,2328738.0,3991324.1399,43772.0,45.98684210526316,63.01263157894737,45.6,52.34255797059877,50.7358771099309,45.6,-0.5523273118889782,40.68858990737952,-11.653968063219253,6.353231099740331,31.08016693240265,2.053231099740331,1.393101665987685,31.63249424429163,57.0314065208976,11.431406520897596,6.295529410966694,4.688848550298829,21.769312169312173,0.2322558380407595,2.8977871443624847,36964.09523809524,1.184176150344092,28.6,7.851240742374732,11.431406520897596,3.07783236198762,1686228.1399,2101341.0,956135.0,140.883689537146,94.71695210953402,164.1209014419811,133.81928769622144,119.7182794912256,161.07202668398338,140.14956643922426,172.96872013390708,135.56057171728656,173.1473031061288,185.71227651077385,136.73288762821088,90.99893886515034,142.8963094329232,86.66774777628373,156.9382819546939,129.32038746657568,177.49738940889182,161.8788179555836,0.798871582457803,21.769312169312173,CCL,Segundo control de cambios,1,0,8.727226495574095,8.896615575248521,-16.938907967442596,102.94592623667845,116.02168893791232,0.8872989798637458,-0.11957328484989556,0.39494666390140765,0,205.6625337975467,-0.5778321462925895,-14.868869184666789,-0.9727788101939971
2019-12,3.7,0.023556932958315,135.765154527635,140.126686656662,29147.85103469526,123.5102512524562,12109.723,7.608694363204139,283.4710938829693,3.7,3.7,oficial,72.70967741935483,59.880967741935486,63.0,74.49258064516128,72.4574193548387,81.89333333333333,,,2037.6774193548388,1895381.0,2735901.0,4385928.2226,44848.0,41.953947368421055,63.01157894736842,42.2,53.975860249036025,52.34255797059877,42.2,-1.3009189514954556,40.8807874345754,-13.095072814460629,17.484276891603944,28.93692465824116,13.784276891603945,1.4434570147110264,30.23784360973661,51.03964399721721,8.839643997217209,-1.302913973381557,-2.936216251818813,18.242191500256013,0.1946251421101215,0.0,43427.0,1.032721578741336,28.7,6.216345989604211,8.839643997217209,-1.906932844583476,1939064.2226,2438672.0,1153405.0,140.126686656662,95.73886123849536,163.81817557370792,122.014612714283,114.1278913779461,168.62707171630743,143.7164096157423,166.54536045059993,131.9573019554323,175.4177313640603,184.6041273348994,145.08514342662795,100.71375294287093,131.05067674082116,89.10509181738581,157.56950175404486,128.57315772716143,183.3059132911853,158.38326765909093,0.8117849797360305,18.242191500256013,CCL,Segundo control de cambios,1,0,8.830605898824947,8.892766935896793,-6.216103707184573,102.6121987050346,113.54469157930112,0.9037163893599454,-0.10123969639719944,0.5560238195733813,0,212.2580648979669,0.8066252660155371,4.492358521598927,0.25060144644211135
2020-01,2.3,0.0240987424163563,133.891086089572,140.930177145382,23483.345683378702,120.74144686809576,12096.091,8.064455155560067,289.9909290422776,2.3,2.3,oficial,77.41935483870968,59.98741935483872,63.0,80.11322580645162,78.98935483870967,81.8741935483871,81.87366666666667,,1918.3870967741937,1708871.0,2823436.0,4691903.672,44917.0,36.15056818181818,62.98363636363636,40.0,53.078041821927926,53.975860249036025,40.0,-0.3306645005948572,44.857922586249984,-8.220119235677942,3.199494426150662,53.86479972054663,0.8994944261506621,1.652223017419103,54.195464221141485,42.78464996176321,2.784649961763208,-11.191210287272815,-10.293391860164718,27.16385048643115,0.2898099310658789,0.0,44816.444444444445,1.002243720063072,28.5,1.989035686973728,2.784649961763208,-6.724277197208184,1904985.672,2552739.0,1130395.0,140.930177145382,101.70895859153546,157.6666757549171,129.90480642887766,101.71476634222648,161.53150882848374,137.1021796997787,181.05883564984788,154.05092671113587,176.6000662906318,182.9354230156884,151.921596144624,84.77989963450074,129.37966640973158,88.023249167922,155.78383481788862,127.20994552631896,178.6335398526618,163.2482165971274,0.779242482264014,27.16385048643115,CCL,Segundo control de cambios,1,0,8.790135401928055,8.888918296545066,-9.87828946170115,101.43349508420188,116.71069557769594,0.8691019668945096,-0.1402948224018179,-1.891872179798454,0,210.51015483143811,-1.1104700128333533,-23.29527075699085,0.7814021669650728
2020-02,2.0,0.0245807172646834,128.973638746598,139.549761275606,23702.013147622165,118.82458634184036,12092.519,8.37493667904913,295.79074762312314,2.0,2.0,oficial,78.3103448275862,61.35068965517242,63.62068965517241,82.95724137931033,81.49137931034483,82.69103448275862,82.69103448275862,,2023.2413793103449,1716134.0,2893044.0,4856216.4099,44791.0,33.58680555555556,63.58055555555556,39.9,50.42350930478463,53.078041821927926,39.9,-2.8603451369467403,46.537066633372895,-3.886442671411736,2.4653648958219643,57.26784943917169,0.4653648958219643,1.6857914358668962,60.12819457611843,39.27130134572068,-0.6286986542793187,-13.806740476207246,-11.15220795906395,30.39349593495933,0.3242668768980878,0.985221674876846,45473.32032520325,0.9849951505558946,29.0,-0.4493914612432648,-0.6286986542793187,-7.413873011343997,1952251.4099,2612334.0,1148044.0,139.549761275606,183.5505186657181,158.40506748327485,125.26751896676898,102.30740993208126,154.45575297379654,136.28604443632173,172.60279319246155,144.7366550142034,170.13846147407187,177.45650222288617,140.22429928699697,68.52543131319491,129.57229476687843,85.9284724559555,156.3120267180042,123.43687032660782,217.42717213934029,159.41248757885373,0.7743237195614898,30.39349593495933,CCL,Segundo control de cambios,1,0,8.794841563094067,8.885069657193338,-9.022809409927037,98.41559294296455,114.1168234454487,0.8624109046464142,-0.14802343437300647,-2.8995607152869933,0,294.7187779321928,-2.617123029268864,4.679379872553202,0.28243768601816654
2020-03,3.3,0.025391880934418,128.211060740257,125.960247713308,26996.659534813563,114.3909423680423,12023.728,8.629534754092223,305.5518422946862,3.3,3.3,oficial,82.51612903225806,63.24870967741936,65.35483870967742,86.28225806451613,85.86354838709677,84.94645161290323,84.94645161290323,,3352.6129032258063,2292083.0,3247106.0,5234889.9551,43561.0,29.56578947368421,65.2,39.5,48.412115675112254,50.42350930478463,39.5,-11.457682551554328,45.25425056183492,-3.157865113277332,12.23838973759126,70.64533573255541,8.938389737591258,1.4166616130393184,82.10301828410974,33.92026545299609,-5.579734547003909,-16.50324385178854,-14.491850222116163,32.02122408687067,0.3416330372565044,2.725762741498383,49684.24777887463,0.8767567578737061,30.7,-3.999809711113911,-5.579734547003909,-9.764600522129983,2169842.9551,2914428.0,1233323.0,125.960247713308,80.91923839600508,158.2821477576832,97.6967900473566,98.9645496204614,171.1875554480888,129.57605381099933,169.0153111017986,116.34931897640024,102.43044729016616,163.95508843464734,146.29744581011494,138.79893196776624,126.9819659690104,85.81213291012352,154.3598750992564,116.68276396181253,184.2365402382874,142.66654787442158,0.8178705218585608,32.02122408687067,CCL,Segundo control de cambios,1,0,8.868045891215644,8.88122101784161,-1.3175126625966982,93.53631165707317,102.61751930639946,0.9115043151431944,-0.09265895076250845,2.536863965263916,1,209.44222660477377,-10.577763346405877,-38.53822227517378,-13.114627311669835
2020-04,1.5,0.0257727591484342,113.295034445801,105.992279092236,23142.654714237968,111.48331206182314,11862.581,8.64420496317418,310.13511992910645,1.5,1.5,oficial,98.56666666666666,65.67733333333334,67.8,101.994,100.62766666666668,88.08566666666665,88.08566666666665,,3789.733333333333,1867128.0,3547911.0,5625781.8551,43568.0,19.984375,67.872,49.0,45.68500716657535,48.412115675112254,49.0,-25.67462994755987,42.32728434685518,-3.3577228197201734,9.26378750801482,82.51340848739504,7.76378750801482,1.900196987030348,108.1880384349549,21.920369168894617,-27.079630831105383,-26.49174650621764,-23.764637997680737,50.43362831858407,0.5380741715432448,3.741362290227035,52329.07079646018,0.832577367357862,31.4,-18.174248879936496,-27.079630831105383,-16.312342951329505,2355795.8551,3279778.0,1374204.0,105.992279092236,128.8359662652545,145.01253267982364,43.886062875566815,78.01561127096952,165.46846193071937,116.11099860685586,125.1048533687748,38.30241263437895,24.080340462162425,143.87525244207296,119.98719484892008,210.48256815936853,106.49371718865986,69.76603413419802,135.0684708060528,89.48473333109192,232.91358005246428,100.1154872413823,0.8938150909193577,50.43362831858407,CCL,Segundo control de cambios,1,0,8.93538109780631,8.877372378489882,5.8008719316427815,72.24462493736051,73.0169788251553,0.9894222699949795,-0.01063407185585224,11.11782533904158,1,292.0159770535329,-34.807765758003484,-14.653259448686384,-45.92559109704499
2020-05,1.5,0.0261593505356608,131.029569197349,117.209621767521,24012.676328922764,111.6653502247506,11782.291,8.638154019699959,314.787146728043,1.5,1.5,oficial,125.4516129032258,67.70903225806451,69.96774193548387,116.61129032258064,113.14741935483872,91.04290322580646,91.04290322580646,,3001.0967741935483,2131292.0,3828255.0,6114728.9051,42589.0,23.4375,70.04789473684211,51.0,43.42413411646358,45.68500716657535,51.0,-19.07550540675988,38.32683840479712,-5.097295711666462,7.901663824148919,96.83395066933484,6.401663824148919,1.7962132828350128,115.9094560760947,26.126546482578107,-24.873453517421893,-19.558460683997247,-17.29758763388547,66.66436145689256,0.7112391524914174,3.197259491864113,54714.571230982016,0.7783849720800529,31.0,-16.472485773127087,-24.873453517421893,-12.060444178689933,2591770.9051,3461846.0,1467909.0,117.209621767521,153.34524986703735,149.29120799861775,75.02261008713305,93.1049961359768,155.63397140243734,122.7022619251305,154.7929664966048,43.59908421963392,42.75424462238294,162.27753680441458,132.75669428093985,294.48952168492127,118.08849573854756,74.91088341776079,136.45071011210442,104.2953333093456,281.58809875215786,112.23069635763818,0.9292941832686712,66.66436145689256,CCL,Segundo control de cambios,1,0,9.01595526142206,8.873523739138156,14.243152228390343,83.68602756034937,81.50820229230523,1.026719093377057,0.02636837199125466,11.177432811264586,1,358.8101244463636,-25.530922604847905,11.890334120703816,-36.70835541611241
2020-06,2.2,0.0267348562474453,132.521965266488,124.344972935887,23449.543028817643,116.54818264147,11790.2,8.689982943818158,321.71246395605993,2.2,2.2,oficial,126.16666666666669,69.55066666666667,72.5,110.31966666666668,106.772,94.32166666666669,94.32166666666669,,2542.5333333333333,2164501.0,4088335.0,6595841.8051,43242.0,29.535714285714285,72.52095238095238,52.5,42.72586666701641,43.42413411646358,52.5,-13.669576805363858,36.42823474041754,-6.297631926598868,6.793695822248003,99.92503425538428,4.593695822248002,1.888811786180741,113.59461106074814,33.880962452946164,-18.61903754705384,-9.543171663517413,-8.844904214070247,52.16505747126439,0.5565467133367724,3.6191793453204335,56390.8275862069,0.7668268378202863,30.0,-12.209204948887752,-18.61903754705384,-6.197127697045746,2741333.8051,3776462.0,1575181.0,124.344972935887,88.79621965044502,149.84682365560792,95.34061072585963,113.41104164907487,166.86491275810448,128.61072901282378,163.00889103089742,57.94750822380546,58.57498991443357,158.9851723933633,143.29376978229706,200.8947649284838,133.52314446343613,75.1754802208495,137.29754918115577,116.42598164400822,210.04652385043957,121.61786062559452,0.9573098971246524,52.16505747126439,CCL,Segundo control de cambios,1,0,9.05029697257338,8.869675099786427,18.06218727869524,92.99424237076768,88.05842994255897,1.0560515606674836,0.05453701048176289,17.707158152042812,1,244.63382317956547,-11.972668399623121,-39.94705104170748,-29.679826551665922
2020-07,1.9,0.0272428185161467,127.463689469794,126.158194908386,23791.36751520022,117.8980986356416,11817.073,8.845533638512503,327.825000771225,1.9,1.9,oficial,130.7741935483871,71.38290322580644,75.2258064516129,114.00290322580646,112.09,97.77129032258064,97.77129032258064,,2334.064516129032,2428900.0,4199414.0,6882191.4051,43386.0,29.53273809523809,75.32428571428571,51.9,42.30690619734805,42.72586666701641,51.9,-13.492915975791089,32.61105819544596,-9.695848001902084,2.716974024878094,101.3960612943325,0.8169740248780939,1.7289365556424718,114.8889772701236,33.87707366855936,-18.02292633144064,-8.84879299845705,-8.429832528788687,51.54759862778733,0.5499590719803495,3.759733036707447,55824.11406518011,0.7771910172966221,30.2,-11.864994293245978,-18.02292633144064,-5.923698823933665,2812088.4051,3892508.0,1656283.0,126.158194908386,86.84341037948651,153.45982568224687,114.835268830606,114.60883217305792,166.5292250407314,130.2477744093699,164.44574819718954,62.26577690325748,58.855169162131695,150.6253597718475,158.85989528326877,117.04970703814668,136.16197085662932,78.69808657418463,141.06344466814718,124.92545031551904,174.86831765489194,124.40981392414274,1.004144660096435,51.54759862778733,CCL,Segundo control de cambios,1,0,9.056958038161987,8.865826460434699,19.11315777272886,99.58890761250255,90.07390025677584,1.1056355651148895,0.10042034167134585,20.028062493876575,1,203.5887303498011,-9.621642489093851,-68.72264239262931,-29.649704982970437
2020-08,2.7,0.0279783746160827,125.183893759846,128.844157875002,22953.005491091488,118.88800263543963,11849.028,9.022444311282753,336.6762757920481,2.7,2.7,oficial,134.19354838709677,73.25096774193547,77.38709677419355,127.57516129032258,124.42870967741936,100.66548387096776,100.66548387096776,,2128.6774193548385,2287225.0,4155272.0,7002215.2051,42842.0,29.653125,77.4885,51.2,40.52806986988118,42.30690619734805,51.2,-11.013447109345364,32.04146755110784,-8.486602318773343,-1.0511466599863684,90.11477056181988,-3.751146659986369,1.8167307545169364,101.12821767116525,34.03445763926551,-17.16554236073449,-8.272448558082537,-6.493612230615668,64.85327219674863,0.691916720500465,2.873070325900517,53694.63609837432,0.7978823046962991,48.3,-11.3528719317027,-17.16554236073449,-4.62086488245963,2883056.2051,3803912.0,1667169.0,128.844157875002,264.27940882804273,153.09200799719278,117.71327997140502,114.39875196317637,171.17913126392372,134.64433869188022,162.48295854314082,66.92927722435165,71.33531502758338,149.949973374243,144.5810036683974,75.82374782048988,134.4421209146634,80.99570861746433,140.02553378434692,124.03952405773776,264.450172568594,126.22909915629914,0.9826539592439756,64.85327219674863,CCL,Segundo control de cambios,1,0,9.055239609066112,8.861977821082972,19.326178798313972,98.85845942310928,91.28252989095871,1.0829942984840624,0.07972970344734324,14.941548832491538,1,388.63888463693155,-10.154663771137873,-9.080389192794502,-25.096212603629375
2020-09,2.8,0.028761769105333,127.175076093353,130.796547932016,21628.03177677916,119.58809089053032,11872.524999999998,9.24800541906482,346.1032115142255,2.8,2.8,oficial,137.7,75.188,79.5,133.83,126.99266666666666,117.21833333333332,117.21833333333332,,1511.8,2393695.0,4237168.0,7235036.9551,41379.0,29.744318181818183,79.4309090909091,50.5,36.4144058793559,40.52806986988118,50.5,-6.944331665918602,31.822834557208047,-4.59157132214785,1.9708938428098173,92.05746719016156,-0.8291061571901821,1.7701369639824622,99.00179885608014,34.15378900477231,-16.346210995227693,-6.374280865108872,-2.26061687458359,68.33962264150945,0.7291124406938275,2.7303042934555988,53297.7106918239,0.7763748097786068,48.0,-10.861269764270888,-16.346210995227693,-1.6571687279002378,2972287.9551,3807279.0,1677555.0,130.796547932016,237.46872488535465,155.10667349005632,116.4657875135662,119.2529194675179,167.2652912617691,135.81789891183703,166.23306556152522,69.00350989700553,63.822216166369074,152.13612349274302,133.95363039404674,73.78709736582393,141.84240321184325,77.02575241331968,140.58376310649004,122.18209763464066,247.5558415851381,127.88042752168182,0.9554401717489172,68.33962264150945,CCL,Segundo control de cambios,1,0,9.058105539710668,8.858129181731243,19.997635797942337,97.23091844950544,92.49344998027095,1.0512195022484836,0.04995092094339489,15.583962570205841,1,356.78289378675964,-5.9274585284947,25.991624654749756,-21.511421098700456
2020-10,3.8,0.0298547163313357,131.345501894528,133.39866145683,24095.3382187538,118.10908536259886,11886.8,9.627173641246475,359.25513355176605,3.8,3.8,oficial,170.93548387096774,77.55774193548388,83.16129032258064,158.68,147.92129032258063,137.1558064516129,137.1558064516129,,1401.8387096774193,2225061.0,4348844.0,7281652.2551,39856.0,30.696428571428573,83.1347619047619,52.1,37.07468857964318,36.4144058793559,52.1,-7.231439318705757,32.920932559137526,-4.153756020505654,2.6356283253342827,98.61126968715206,-1.1643716746657171,1.954483045633356,105.8427090058578,35.405508034872234,-16.694491965127767,-1.0088978444836627,-1.6691805447709456,90.80993017843292,0.968847167608107,4.605396632176917,52294.08999224205,0.762151134208717,48.2,-10.97599734722403,-16.694491965127767,-1.2177160948289243,3036485.2551,3931161.0,1685004.0,133.39866145683,162.6490878916505,156.5410600049721,133.11965328772865,127.43488896230404,172.65111619952066,137.68022997357104,169.6862008245166,103.5507220390247,75.2410910895403,151.68674913955294,132.3463575442918,73.32710116645963,145.26536712896768,79.67516748562818,143.15187090659853,128.0550777256571,204.5979596972096,137.49217288046475,0.9313626735464264,90.80993017843292,CCL,Segundo control de cambios,1,0,9.042178423928137,8.854280542379517,18.789788154861853,101.71409737964714,99.05787217521332,1.0268148825136836,0.026461663982349757,12.153584482184913,1,271.9063121934363,-4.210524418750605,-24.30579917231208,-16.36410890093556
2020-11,3.2,0.0308100672539384,132.068655252997,134.871321016984,24010.693725993668,119.55610485137191,11893.389,9.943907654043484,370.7512978254226,3.2,3.2,oficial,161.0,79.90533333333333,85.6,147.99133333333333,143.806,140.99200000000002,140.99200000000002,,1378.2,2227275.0,4405288.0,7343067.6051,38652.0,32.94078947368421,85.48473684210526,52.5,35.62903031082627,37.07468857964318,52.5,-4.267611488536971,34.11549403177994,-1.5135362790463347,1.2979081337477272,89.17061515722249,-1.902091866252273,1.9778823899159288,93.43822664575946,38.398599324775205,-14.101400675224795,1.3239107451320251,2.7695690139489315,72.88707165109034,0.7776289749992475,2.9325058184639152,51463.64485981309,0.7510544600035229,45.6,-9.2468201149015,-14.101400675224795,2.042017853848699,3073620.6051,3995331.0,1705170.0,134.871321016984,86.64343350225866,156.78657990555885,137.3494532948153,124.64921285715296,169.18794928903904,139.68284300157543,169.72032850319374,104.87222750178984,77.98433096161834,153.16144155949812,139.37381320808277,86.96627386181261,144.48519660443674,76.55309298106032,143.30859619870597,129.55238053297677,164.6584143732552,138.0754037799852,0.938272690039789,72.88707165109034,CCL,Segundo control de cambios,1,0,9.022835293319169,8.850431903027788,17.240339029137886,102.72797472823599,99.45447446953337,1.0329145599146012,0.032384476082326814,15.195776093222237,1,190.78753701735113,-0.2119389859413623,-7.507620278254734,-15.407715079163609
2020-12,4.0,0.032042469944096,133.854365594606,136.95759393152,29931.10446415699,123.17567601244556,11878.736,10.11892042875465,385.5813497384395,4.0,4.0,oficial,153.38709677419354,82.6383870967742,88.16129032258064,142.5074193548387,140.5932258064516,145.5048387096774,145.5048387096774,,1388.9032258064517,2470260.0,4902460.0,7955011.3121,39387.0,34.21527777777778,88.18166666666667,49.8,36.02139973313334,35.62903031082627,49.8,-2.261591136388541,32.99154816482097,-3.029851568312374,11.28580015653915,79.18996337952287,7.28580015653915,1.9845927149368887,81.45155451591141,40.12514142446062,-9.674858575539377,4.496111113634349,4.103741691327279,61.64398097328942,0.6576769330040039,2.9921615917998245,55607.85217709477,0.7082992501592025,42.2,-6.4585170731237485,-9.674858575539377,3.016982400841784,3363057.3121,4372027.0,1897825.0,136.95759393152,103.05339148360548,157.8722199974234,136.6075218806263,118.550579057643,175.95488074238187,142.27006778944133,163.65352255971575,111.12735288265058,90.32413753218373,150.69677385468728,149.9753134869929,112.25612588204818,144.66511551722812,80.78370021522805,144.27703531781472,131.59227660181423,184.8638643203472,140.36148496969943,0.9375241123319672,61.64398097328942,CCL,Segundo control de cambios,1,0,9.073608837827996,8.846583263676061,22.702557415193603,104.51228980959203,101.03376482684604,1.0344293315082098,0.033849904133239475,13.508960053043891,1,221.5697697775562,1.834784889355845,4.293470596288529,-11.674175163688005
2021-01,4.0,0.0333241687418598,131.521537397319,139.849767776997,24420.020915074365,122.78666270910176,11910.296,10.449809126774928,401.004603727977,4.0,4.0,oficial,158.61290322580646,85.82548387096774,91.41935483870968,146.52161290322582,145.18451612903226,150.74193548387098,150.74193548387098,,1418.6774193548388,2481310.0,4778563.0,8058584.4453,39515.0,34.121875,91.474,49.4,38.281774899764144,36.02139973313334,49.4,-0.7666274110125215,29.578612878394782,-8.703162021369362,-2.5272414257332065,69.246372150812,-6.527241425733207,1.9258226501323896,70.01299956182451,39.99794191791708,-9.402058082082917,3.9765421847837374,1.7161670181529374,60.27417078334509,0.6430624880850332,3.695572630808641,52270.80204657727,0.755966973010843,40.0,-6.293211567659252,-9.402058082082917,1.2410652230902652,3291764.4453,4264663.0,1831071.0,139.849767776997,126.53624092832725,152.80922756101515,145.53881472982238,106.25917619020568,165.46859869159613,138.78795654102544,178.0610338935695,130.35241318963185,111.78200904472185,158.01002188152344,151.01554674302818,86.9746061117479,134.9090941120267,79.52679249531325,146.72805779362906,129.96298305672312,188.4756810005109,147.28396975881847,0.8823973394357923,60.27417078334509,CCL,Segundo control de cambios,1,0,9.01296137668437,8.842734624324333,17.022675236003693,103.06421590425006,105.64629219962463,0.9755592341045384,-0.02474439897411129,11.55504234277066,1,236.53246111124358,1.5948886457588074,11.655156135916389,-9.960153697011886
2021-02,3.6,0.0345238388165668,126.239266968364,138.242679569702,22322.62103430943,122.33700552394454,11948.179,10.90228586196428,415.4407694621843,3.6,3.6,oficial,149.03571428571428,88.71892857142858,94.0,148.14035714285714,145.555,155.18535714285713,155.18535714285713,,1472.0,2408886.0,4756858.0,8222910.4468,39518.0,34.10069444444444,93.99777777777778,45.0,40.45090078054477,38.281774899764144,45.0,-0.9366420221404326,30.17753184018221,-10.273368940362548,-0.4542160477951196,64.42397695990798,-4.054216047795119,1.974712792552242,65.36061898204841,39.9691121464292,-5.030887853570803,1.6873372466650522,-0.481788634115567,57.59612462006079,0.6144905308670991,2.8228652081863093,50604.87234042553,0.7809129471596588,39.9,-3.469577830048831,-5.030887853570803,-0.3430299353283317,3273824.4468,4250427.0,1819502.0,138.242679569702,161.33687698543534,154.16099455437632,141.8982575359745,103.45540009199156,159.70484494432293,137.69950989623572,170.47970998747434,124.8330507804089,112.214333046197,153.56411709588244,128.49517383267263,71.7878866833819,135.85281710502957,75.8302054370675,147.44829242053862,123.11085112423692,200.6199135592708,145.59063176824307,0.8455959674672587,57.59612462006079,CCL,Segundo control de cambios,1,0,8.97212936337606,8.838885984972604,13.324337840345637,97.5078016510257,104.53094115796533,0.9328128166728511,-0.06955072347938966,7.847271089361681,1,267.8447988306303,-0.926686463528803,-9.561390259827718,-8.773957552890543
